X Xd Y Yd Th Thd s Fn Ft
0 0 0 0 0 0 0 0 0
-0.00058581 -0.117206 0.000390184 0.0779923 0.00227859 0.455717 0.102 0.874916 -0.874916
-0.00118968 -0.00204013 0.00157389 0.157976 0.0433387 7.74719 0.102 0.874916 0.874916
-0.00125395 -0.012685 0.00355808 0.235525 0.140908 11.6117 0.102 0.874916 -0.00232982
-0.000910171 0.0790265 0.00642186 0.334299 0.255907 11.156 0 0.874916 0.874916
-0.000841548 -0.0683412 0.00999438 0.370667 0.370861 11.6117 0.102 0.874916 -0.874916
-0.00174355 -0.11319 0.0140892 0.439835 0.508235 15.6309 0.102 0.874916 0.0372655
-0.00270136 -0.0803571 0.0191429 0.56297 0.663828 15.1751 0 0.874916 0.874916
-0.00345354 -0.0726754 0.0254592 0.689226 0.814819 14.7194 0 0.874916 0.874916
-0.00425174 -0.0895705 0.0330503 0.814806 0.961206 14.2637 0 0.874916 0.874916
-0.00533906 -0.129934 0.041892 0.936261 1.10299 13.808 0 0.874916 0.874916
-0.00694514 -0.192226 0.0519268 1.05055 1.24017 13.3523 0 0.874916 0.874916
-0.00928236 -0.274578 0.0630693 1.15508 1.37275 12.8966 0 0.874916 0.874916
-0.012543 -0.374892 0.0752095 1.2477 1.50073 12.4408 0 0.874916 0.874916
-0.0168973 -0.490925 0.0882183 1.32671 1.6241 11.9851 0 0.874916 0.874916
-0.0224926 -0.620375 0.101952 1.39084 1.74287 11.5294 0 0.874916 0.874916
-0.0294528 -0.760945 0.116255 1.43923 1.85704 11.0737 0 0.874916 0.874916
-0.0378791 -0.910405 0.130965 1.47138 1.96661 10.618 0 0.874916 0.874916
-0.0478505 -1.06664 0.145919 1.48712 2.07157 10.1623 0 0.874916 0.874916
-0.0594254 -1.22766 0.16095 1.48656 2.17193 9.70654 0 0.874916 0.874916
-0.0726431 -1.39169 0.175894 1.47005 2.26769 9.25082 0 0.874916 0.874916
-0.0875258 -1.55711 0.190595 1.43812 2.35884 8.7951 0 0.874916 0.874916
-0.10408 -1.72252 0.204899 1.39149 2.4454 8.33939 0 0.874916 0.874916
-0.12228 -1.88273 0.218646 1.3279 2.52744 7.90316 0.0021813 0.874916 0.837495
-0.141133 -1.84797 0.231051 1.12697 2.60954 8.35888 0.102 0.874916 -0.874916
-0.159568 -1.79969 0.241442 0.929542 2.69625 8.8146 0.102 0.874916 -0.874916
-0.178517 -1.95325 0.250337 0.828566 2.78299 8.35888 0 0.874916 0.874916
-0.198989 -2.10104 0.258147 0.714853 2.86514 7.90316 0 0.874916 0.874916
-0.220922 -2.24241 0.26475 0.589583 2.94268 7.44744 0 0.874916 0.874916
-0.243095 -2.14559 0.269832 0.416205 3.02018 7.90316 0.102 0.874916 -0.874916
-0.264238 -2.03838 0.273202 0.250973 3.10228 8.35888 0.102 0.874916 -0.874916
-0.284709 -2.01461 0.275421 0.188193 3.18091 7.19849 0.020693 0.177496 -0.177496
-0.304435 -1.88896 0.27658 0.0412958 3.25589 7.65421 0.102 0.874916 -0.874916
-0.322852 -1.75537 0.276303 -0.0955783 3.33547 8.10993 0.102 0.874916 -0.874916
-0.339882 -1.61422 0.2747 -0.221197 3.41966 8.56564 0.102 0.874916 -0.874916
-0.35545 -1.46614 0.271889 -0.334301 3.50846 9.02136 0.102 0.874916 -0.874916
-0.369492 -1.31193 0.268004 -0.433629 3.60185 9.47708 0.102 0.874916 -0.874916
-0.382321 -1.22617 0.262991 -0.558923 3.69821 9.6055 0.0653717 0.874916 -0.24655
-0.394385 -1.16061 0.25666 -0.694968 3.7952 9.60079 0.0504728 0.874916 0.00904498
-0.405283 -0.995619 0.249364 -0.74774 3.89445 10.0565 0.102 0.874916 -0.874916
-0.414511 -0.83009 0.241617 -0.78372 3.9983 10.5122 0.102 0.874916 -0.874916
-0.422808 -0.809758 0.232683 -0.987064 4.10219 10.0565 0 0.874916 0.874916
-0.430177 -0.648419 0.22269 -0.988968 4.20604 10.5122 0.102 0.874916 -0.874916
-0.43647 -0.594635 0.211719 -1.18459 4.30994 10.0565 0 0.874916 0.874916
-0.442142 -0.525243 0.198802 -1.37395 4.40923 9.60079 0 0.874916 0.874916
-0.44704 -0.441614 0.184008 -1.55588 4.50392 9.14507 0 0.874916 0.874916
-0.451028 -0.345151 0.167419 -1.7295 4.594 8.68935 0 0.874916 0.874916
-0.453984 -0.237256 0.14912 -1.89414 4.67949 8.23363 0 0.874916 0.874916
-0.455798 -0.119291 0.129205 -2.04938 4.76037 7.77792 0 0.874916 0.874916
-0.456458 -0.0112796 0.108935 -1.96287 4.80247 0.486442 0 0.874916 -0.874916
-0.455958 0.111608 0.0884034 -2.10408 4.80518 0.0467367 0 0.844176 0.844176
-0.454194 0.239021 0.0664281 -2.24895 4.80338 -0.40898 0 0.874916 0.874916
-0.451342 0.326772 0.0440425 -2.18331 4.79553 -1.15331 0.0841166 0.721519 -0.721519
-0.447504 0.434395 0.0224262 -2.09645 4.78616 -0.697597 0.102 0.874916 -0.874916
-0.442575 0.542908 0.00168297 -2.01035 4.78139 -0.24188 0.102 0.874916 -0.874916
-0.436467 0.66761 -0.0193614 -2.1584 4.77667 -0.697597 0 0.874916 0.874916
-0.429176 0.777305 -0.0407355 -2.07334 4.7719 -0.24188 0.102 0.874916 -0.874916
-0.420776 0.887309 -0.0612523 -1.98856 4.77173 0.213837 0.102 0.874916 -0.874916
