X Xd Y Yd Th Thd s Fn Ft
0 0 0 0 0 0 0 0 0
0.000582154 0.115709 0.000393791 0.0794594 0.0364574 7.29148 0.102 0.874916 0.874916
0.00113077 -0.00968151 0.00154993 0.148576 0.11238 7.74719 0.102 0.874916 -0.874916
0.000372365 -0.143134 0.00335453 0.207564 0.192905 8.20291 0.102 0.874916 -0.874916
-0.00177258 -0.284233 0.00569909 0.255175 0.278033 8.65863 0.102 0.874916 -0.874916
-0.0048306 -0.323311 0.00863599 0.326526 0.365528 8.66724 0.0519635 0.874916 -0.0165291
-0.00886156 -0.477333 0.0120542 0.348254 0.455346 9.12295 0.102 0.874916 -0.874916
-0.0144737 -0.636285 0.0156207 0.355557 0.549766 9.57867 0.102 0.874916 -0.874916
-0.021711 -0.798963 0.0191841 0.347297 0.648789 10.0344 0.102 0.874916 -0.874916
-0.030604 -0.963913 0.0225818 0.322427 0.752415 10.4901 0.102 0.874916 -0.874916
-0.0403406 -0.967013 0.026471 0.448916 0.856087 10.0344 0 0.874916 0.874916
-0.0501929 -0.986852 0.0316334 0.574247 0.955156 9.57867 0 0.874916 0.874916
-0.0603254 -1.02248 0.0380494 0.696898 1.04962 9.12295 0 0.874916 0.874916
-0.0714448 -1.18013 0.0446524 0.607257 1.14404 9.57867 0.102 0.874916 -0.874916
-0.0836788 -1.24549 0.0513563 0.720342 1.23851 9.12295 0 0.874916 0.874916
-0.0967532 -1.34594 0.0588191 0.755822 1.35645 14.2832 0.102 0.874916 0.329368
-0.110827 -1.445 0.0669324 0.849353 1.49843 13.8275 0 0.874916 0.874916
-0.12601 -1.5621 0.0751967 0.783766 1.63862 13.9323 0.0627252 0.874916 -0.201149
-0.142302 -1.66188 0.0822695 0.612699 1.78161 14.388 0.102 0.874916 -0.874916
-0.159503 -1.74149 0.0875471 0.428587 1.92921 14.8437 0.102 0.874916 -0.874916
-0.177397 -1.79855 0.0909113 0.234223 2.08141 15.2994 0.102 0.874916 -0.874916
-0.195612 -1.80741 0.0928649 0.151598 2.22893 13.8993 0.0274148 0.235154 -0.235154
-0.21388 -1.8093 0.094043 0.080946 2.36376 12.7878 0.0195167 0.167407 -0.167407
-0.232112 -1.79735 0.0938386 -0.123175 2.49519 13.2435 0.102 0.874916 -0.874916
-0.250266 -1.79735 0.0923993 -0.162214 2.62895 13.2435 0 0 0
-0.268161 -1.7422 0.0897792 -0.357299 2.76499 13.6993 0.102 0.874916 -0.874916
-0.285421 -1.67172 0.0852854 -0.532677 2.90286 13.6 0.0945912 0.811366 -0.811366
-0.301843 -1.57618 0.0790233 -0.706852 3.0425 14.0557 0.102 0.874916 -0.874916
-0.317209 -1.46249 0.0710738 -0.866148 3.18674 14.5115 0.102 0.874916 -0.874916
-0.33149 -1.36267 0.0617237 -0.984166 3.32818 13.4862 0.0784488 0.672903 -0.672903
-0.345689 -1.44665 0.0508848 -1.16583 3.46211 13.0305 0 0.874916 0.874916
-0.359896 -1.36404 0.0384415 -1.29805 3.56815 7.91691 0 0.874916 -0.317409
-0.373943 -1.41612 0.0243534 -1.49427 3.64583 7.46119 0 0.874916 0.874916
-0.387446 -1.25589 0.00885128 -1.57521 3.68473 0.169717 0 0.874916 -0.874916
