X Xd Y Yd Th Thd s Fn Ft
0 0 0 0 0 0 0 0 0
0.000469348 0.0932159 0.000392885 0.0790907 0.0331561 6.63122 0.102 0.874916 0.705903
0.000793783 -0.0314631 0.0015487 0.149037 0.10241 7.08694 0.102 0.874916 -0.874916
-0.000178523 -0.163609 0.00336596 0.209792 0.176267 7.54266 0.102 0.874916 -0.874916
-0.00252182 -0.302959 0.00574612 0.260203 0.254726 7.99837 0.102 0.874916 -0.874916
-0.00518136 -0.22482 0.00890377 0.367157 0.333231 7.54266 0 0.874916 0.874916
-0.00710863 -0.158024 0.0131703 0.479642 0.407133 7.08694 0 0.874916 0.874916
-0.00841666 -0.102241 0.0185959 0.596522 0.476433 6.63122 0 0.874916 0.874916
-0.0102435 -0.261615 0.0246597 0.602461 0.545687 7.08694 0.102 0.874916 -0.874916
-0.0136947 -0.423791 0.0307268 0.596893 0.619543 7.54266 0.102 0.874916 -0.874916
-0.0178583 -0.402507 0.03738 0.722073 0.693446 7.08694 0 0.874916 0.874916
-0.0222832 -0.475839 0.0449411 0.774573 0.785421 11.1663 0.102 0.874916 0.0526783
-0.0271194 -0.484957 0.0533964 0.900829 0.895922 10.7106 0 0.874916 0.874916
-0.0321375 -0.511878 0.0631188 1.02514 1.00182 10.2549 0 0.874916 0.874916
-0.0375122 -0.555551 0.0740797 1.1458 1.10312 9.79917 0 0.874916 0.874916
-0.043407 -0.6148 0.0862349 1.26136 1.19981 9.34345 0 0.874916 0.874916
-0.0503635 -0.763019 0.0984226 1.14854 1.29646 9.79917 0.102 0.874916 -0.874916
-0.0587786 -0.903222 0.109399 1.02144 1.39771 10.2549 0.102 0.874916 -0.874916
-0.0685619 -1.03357 0.119022 0.880335 1.50356 10.7106 0.102 0.874916 -0.874916
-0.0796045 -1.15213 0.127151 0.72576 1.61402 11.1663 0.102 0.874916 -0.874916
-0.0917824 -1.25817 0.133717 0.570722 1.72884 11.5746 0.0966893 0.874916 -0.783809
-0.10495 -1.34732 0.138597 0.392207 1.84802 12.0303 0.102 0.874916 -0.874916
-0.118931 -1.41891 0.141625 0.203924 1.9718 12.486 0.102 0.874916 -0.874916
-0.13354 -1.47117 0.142709 0.0078323 2.10019 12.9417 0.102 0.874916 -0.874916
-0.148574 -1.50252 0.141784 -0.193722 2.23318 13.3975 0.102 0.874916 -0.874916
-0.163814 -1.51166 0.138807 -0.39801 2.37077 13.8532 0.102 0.874916 -0.874916
-0.179032 -1.49768 0.133766 -0.60195 2.51297 14.3089 0.102 0.874916 -0.874916
-0.193991 -1.4601 0.126681 -0.80215 2.65977 14.7646 0.102 0.874916 -0.874916
-0.208452 -1.39901 0.117607 -0.994973 2.81117 15.2203 0.102 0.874916 -0.874916
-0.222256 -1.33085 0.106772 -1.1504 2.96091 14.424 0.0831375 0.713121 -0.713121
-0.235195 -1.22711 0.0943004 -1.31836 3.10887 14.8798 0.102 0.874916 -0.874916
-0.247361 -1.17918 0.0802071 -1.47292 3.23336 9.7195 0 0.874916 -0.329363
-0.258617 -1.04681 0.064627 -1.6114 3.3338 10.1752 0.102 0.874916 -0.874916
-0.26863 -0.933619 0.0478052 -1.71887 3.43217 9.29461 0.0814873 0.698966 -0.698966
-0.27843 -1.0055 0.0295092 -1.90706 3.52377 8.8389 0 0.874916 0.874916
-0.28815 -0.918035 0.00988007 -1.9796 3.59242 4.71484 0 0.494852 -0.494852
-0.297026 -0.838385 -0.0107658 -2.10966 3.61627 -0.0397871 0 0.874916 -0.225528
-0.304705 -0.680658 -0.0325216 -2.19925 3.61814 0.41593 0.102 0.874916 -0.874916
