X Xd Y Yd Th Thd s Fn Ft
0 0 0 0 0 0 0 0 0
0.000582154 0.115709 0.000393791 0.0794594 0.0364574 7.29148 0.102 0.874916 0.874916
0.00113077 -0.00968151 0.00154993 0.148576 0.11238 7.74719 0.102 0.874916 -0.874916
0.000372365 -0.143134 0.00335453 0.207564 0.192905 8.20291 0.102 0.874916 -0.874916
-0.00177258 -0.284233 0.00569909 0.255175 0.278033 8.65863 0.102 0.874916 -0.874916
-0.00537835 -0.432353 0.00846235 0.290136 0.367764 9.11434 0.102 0.874916 -0.874916
-0.0105118 -0.58664 0.0115102 0.311173 0.462097 9.57006 0.102 0.874916 -0.874916
-0.0161984 -0.541489 0.0152507 0.431428 0.556476 9.11434 0 0.874916 0.874916
-0.0224792 -0.704307 0.0195762 0.422454 0.65081 9.57006 0.102 0.874916 -0.874916
-0.0304163 -0.869259 0.0237326 0.397635 0.749746 10.0258 0.102 0.874916 -0.874916
-0.0400237 -1.0348 0.0275553 0.356075 0.853285 10.4815 0.102 0.874916 -0.874916
-0.0512987 -1.19914 0.0308715 0.297046 0.961427 10.9372 0.102 0.874916 -0.874916
-0.0642192 -1.36027 0.0335019 0.220031 1.07417 11.3929 0.102 0.874916 -0.874916
-0.078223 -1.41625 0.0363132 0.336781 1.18696 10.9372 0 0.874916 0.874916
-0.0932769 -1.56481 0.0391684 0.224694 1.29971 11.3929 0.102 0.874916 -0.874916
-0.109786 -1.70399 0.0408083 0.0960448 1.41705 11.8486 0.102 0.874916 -0.874916
-0.127645 -1.83148 0.0410684 -0.0485699 1.539 12.3044 0.102 0.874916 -0.874916
-0.146723 -1.94491 0.0397919 -0.208163 1.66556 12.7601 0.102 0.874916 -0.874916
-0.166866 -2.04189 0.0368344 -0.381321 1.79671 13.2158 0.102 0.874916 -0.874916
-0.187897 -2.12017 0.0320677 -0.566183 1.93247 13.6715 0.102 0.874916 -0.874916
-0.209372 -2.13165 0.0260016 -0.635974 2.06484 12.5302 0.0202279 0.173507 -0.173507
-0.23132 -2.21345 0.0189415 -0.765069 2.19205 12.6595 0.0654712 0.874916 -0.248257
-0.254498 -2.37812 0.0111205 -0.787321 2.31763 12.2038 0 0.874916 0.874916
-0.278852 -2.44345 0.00248018 -0.926098 2.41822 7.67114 0 0.874916 -0.168707
-0.303588 -2.45374 -0.00778786 -1.10907 2.46403 1.33697 0 0.874916 -0.629864
