X Xd Y Yd Th Thd s Fn Ft
0 0 0 0 0 0 0 0 0
-1.00133e-05 -0.00237591 0.000390366 0.0780651 0.0191281 3.82562 0.102 0.874916 -0.0122813
-0.000638082 -0.123964 0.00155009 0.151481 0.0600454 4.28134 0.102 0.874916 -0.874916
-0.00135328 -0.0183019 0.00351529 0.239936 0.139744 11.5728 0.102 0.874916 0.874916
-0.00221804 -0.156122 0.00621571 0.292585 0.258908 12.0285 0.102 0.874916 -0.874916
-0.00452666 -0.304028 0.00936261 0.327861 0.382675 12.4842 0.102 0.874916 -0.874916
-0.00730426 -0.248664 0.013253 0.444813 0.506487 12.0285 0 0.874916 0.874916
-0.00961933 -0.212619 0.0183546 0.567335 0.625697 11.5728 0 0.874916 0.874916
-0.0116661 -0.195667 0.0247112 0.692966 0.740304 11.1171 0 0.874916 0.874916
-0.0144702 -0.361198 0.0315216 0.652066 0.854865 11.5728 0.102 0.874916 -0.874916
-0.0182667 -0.393762 0.0386613 0.762194 0.969842 11.1912 0.00828945 0.874916 0.732709
-0.0230513 -0.554512 0.0459822 0.683621 1.08515 11.6469 0.102 0.874916 -0.874916
-0.0294327 -0.709508 0.0524166 0.586465 1.20506 12.1026 0.102 0.874916 -0.874916
-0.0373405 -0.856257 0.0577772 0.470854 1.32958 12.5583 0.102 0.874916 -0.874916
-0.0466784 -0.992138 0.0618799 0.337305 1.4587 13.014 0.102 0.874916 -0.874916
-0.0573231 -1.11446 0.0645478 0.186774 1.59242 13.4698 0.102 0.874916 -0.874916
-0.0692016 -1.24135 0.0667846 0.253999 1.72618 13.014 0 0.874916 0.874916
-0.0824283 -1.38108 0.0696136 0.303675 1.85535 12.5583 0 0.874916 0.874916
-0.097119 -1.53092 0.0728528 0.33496 1.97991 12.1026 0 0.874916 0.874916
-0.113363 -1.68823 0.0763142 0.347444 2.09986 11.6469 0 0.874916 0.874916
-0.131222 -1.85051 0.0798075 0.341104 2.21522 11.1912 0 0.874916 0.874916
-0.149998 -1.86445 0.082234 0.137111 2.33053 11.6469 0.102 0.874916 -0.874916
-0.169657 -2.0299 0.0834134 0.0928045 2.44588 11.1912 0 0.874916 0.874916
-0.190054 -2.00576 0.0833343 -0.110005 2.56119 11.6469 0.102 0.874916 -0.874916
-0.211115 -2.16563 0.0818288 -0.191999 2.67655 11.1912 0 0.874916 0.874916
-0.232866 -2.13997 0.0793649 -0.296487 2.78108 9.49191 0.0433095 0.371492 -0.371492
-0.254114 -2.06454 0.075432 -0.482908 2.87923 9.94762 0.102 0.874916 -0.874916
-0.274529 -1.97471 0.0696564 -0.661017 2.98198 10.4033 0.102 0.874916 -0.874916
-0.295128 -2.10375 0.0622775 -0.803779 3.08477 9.94762 0 0.874916 0.874916
-0.31642 -2.11099 0.0533796 -0.95982 3.16671 6.24048 0 0.874916 0.0426083
-0.338299 -2.2214 0.0428787 -1.12228 3.22746 5.78476 0 0.874916 0.874916
-0.361257 -2.32442 0.030705 -1.29099 3.28361 5.32904 0 0.874916 0.874916
-0.384065 -2.19045 0.0169818 -1.42743 3.30097 -1.96243 0 0.874916 -0.874916
-0.40552 -2.05712 0.00188017 -1.56473 3.28343 -1.50671 0.102 0.874916 -0.874916
