X Xd Y Yd Th Thd s Fn Ft
0 0 0 0 0 0 0 0 0
0.000582154 0.115709 0.000393791 0.0794594 0.0364574 7.29148 0.102 0.874916 0.874916
0.00113077 -0.00968151 0.00154993 0.148576 0.11238 7.74719 0.102 0.874916 -0.874916
0.00111068 0.00378214 0.00345782 0.230259 0.214725 12.5669 0.102 0.874916 0.242193
0.000434183 -0.140906 0.00600588 0.2716 0.34393 13.0226 0.102 0.874916 -0.874916
-0.00164241 -0.272728 0.00882931 0.284796 0.472654 12.4618 0.0873808 0.749518 -0.749518
-0.00519449 -0.433114 0.0117323 0.286656 0.600797 12.9175 0.102 0.874916 -0.874916
-0.0103884 -0.597448 0.0145492 0.26731 0.733543 13.3732 0.102 0.874916 -0.874916
-0.0164226 -0.597448 0.0170538 0.22827 0.868612 13.3732 0 0 0
-0.0232779 -0.761071 0.0190587 0.164363 1.00596 13.829 0.102 0.874916 -0.874916
-0.0317631 -0.919632 0.0203056 0.0779287 1.14791 14.2847 0.102 0.874916 -0.874916
-0.0418105 -1.06973 0.0205675 -0.0307997 1.29447 14.7404 0.102 0.874916 -0.874916
-0.052775 -1.10128 0.0199615 -0.0905426 1.43704 13.4806 0.0232588 0.199505 -0.199505
-0.0642202 -1.16465 0.0185841 -0.184386 1.55475 9.79013 0 0.442822 -0.442822
-0.0765587 -1.27771 0.0159315 -0.344367 1.65591 10.2458 0.102 0.874916 -0.874916
-0.0900394 -1.39252 0.0121408 -0.408493 1.73855 6.07899 0 0.874916 -0.075068
-0.104666 -1.50463 0.00763817 -0.484622 1.77838 1.76412 0 0.874916 -0.11296
-0.12031 -1.59376 0.0018518 -0.663261 1.79847 2.21983 0.102 0.874916 -0.874916
-0.137113 -1.73519 -0.00460893 -0.616101 1.81862 1.76412 0 0.874916 0.874916
-0.155199 -1.84723 -0.0112 -0.689759 1.81622 -2.27933 0 0.874916 -0.0434783
-0.174287 -1.93389 -0.0190691 -0.869947 1.79547 -1.82361 0.102 0.874916 -0.874916
-0.194263 -2.02315 -0.0287496 -1.04851 1.77933 -1.36789 0.102 0.874916 -0.874916
-0.215152 -2.11432 -0.040227 -1.22583 1.7678 -0.912176 0.102 0.874916 -0.874916
-0.236968 -2.20678 -0.0534907 -1.40229 1.76086 -0.456459 0.102 0.874916 -0.874916
-0.259721 -2.29987 -0.0685342 -1.57832 1.75853 -0.000741445 0.102 0.874916 -0.874916
