X Xd Y Yd Th Thd s Fn Ft
0 0 0 0 0 0 0 0 0
0.000582154 0.115709 0.000393791 0.0794594 0.0364574 7.29148 0.102 0.874916 0.874916
0.0022172 0.206718 0.00161866 0.165566 0.144242 14.1197 0.102 0.874916 0.756328
0.00476894 0.296206 0.00378118 0.265741 0.284573 13.664 0 0.874916 0.874916
0.00812519 0.365689 0.00701309 0.376914 0.4203 13.2082 0 0.874916 0.874916
0.0120805 0.41457 0.01141 0.496005 0.551425 12.7525 0 0.874916 0.874916
0.0164258 0.442729 0.017037 0.620074 0.677947 12.2968 0 0.874916 0.874916
0.020953 0.450458 0.0239305 0.746382 0.799866 11.8411 0 0.874916 0.874916
0.0254586 0.438396 0.0321004 0.872439 0.917182 11.3854 0 0.874916 0.874916
0.0297472 0.407462 0.0415329 0.996028 1.0299 10.9297 0 0.874916 0.874916
0.0336336 0.358792 0.0521932 1.11522 1.13801 10.4739 0 0.874916 0.874916
0.0369451 0.293675 0.0640285 1.2284 1.24152 10.0182 0 0.874916 0.874916
0.0395224 0.213507 0.0769711 1.33422 1.34042 9.56251 0 0.874916 0.874916
0.0412208 0.119733 0.0909412 1.43163 1.43472 9.10679 0 0.874916 0.874916
0.0419043 0.0128049 0.105795 1.50892 1.52464 8.69379 0.00478062 0.874916 0.792904
0.0414587 -0.103876 0.121436 1.58737 1.61017 8.23808 0 0.874916 0.874916
0.0397866 -0.229926 0.137819 1.65571 1.69109 7.78236 0 0.874916 0.874916
0.0368001 -0.364027 0.15484 1.71381 1.76742 7.32664 0 0.874916 0.874916
0.0324241 -0.504951 0.172398 1.76174 1.83914 6.87093 0 0.874916 0.874916
0.0265953 -0.651573 0.19039 1.79967 1.90625 6.41521 0 0.874916 0.874916
0.0192614 -0.802879 0.208716 1.82795 1.96877 5.95949 0 0.874916 0.874916
0.0108549 -0.860734 0.22621 1.63374 2.03124 6.41521 0.102 0.874916 -0.874916
0.00191409 -0.908427 0.241725 1.43612 2.09831 6.87093 0.102 0.874916 -0.874916
-0.00745369 -0.945015 0.25523 1.23557 2.16999 7.32664 0.102 0.874916 -0.874916
-0.0171316 -0.969569 0.266696 1.03277 2.24626 7.78236 0.102 0.874916 -0.874916
-0.0273695 -1.05784 0.276552 0.916776 2.30534 3.87789 0 0.874916 -0.00790237
-0.0380848 -1.06293 0.284789 0.712195 2.34679 4.33361 0.102 0.874916 -0.874916
-0.048816 -1.06077 0.290958 0.507552 2.39284 4.78933 0.102 0.874916 -0.874916
-0.0598709 -1.12819 0.295409 0.371791 2.44147 4.84242 0.0569419 0.874916 -0.101935
-0.0711816 -1.10997 0.298145 0.168142 2.49266 5.29814 0.102 0.874916 -0.874916
-0.082265 -1.08298 0.29883 -0.0342936 2.54845 5.75386 0.102 0.874916 -0.874916
-0.0930292 -1.04656 0.297478 -0.234884 2.60884 6.20957 0.102 0.874916 -0.874916
-0.103376 -1.00008 0.294114 -0.432872 2.67384 6.66529 0.102 0.874916 -0.874916
-0.1132 -0.943034 0.288766 -0.627373 2.74344 7.12101 0.102 0.874916 -0.874916
-0.122394 -0.874969 0.281475 -0.817371 2.81764 7.57673 0.102 0.874916 -0.874916
-0.130958 -0.818525 0.272328 -0.995006 2.89598 7.93943 0.0915903 0.874916 -0.696335
-0.138781 -0.72775 0.261384 -1.17253 2.97844 8.39514 0.102 0.874916 -0.874916
-0.14563 -0.625582 0.248687 -1.34187 3.06551 8.85086 0.102 0.874916 -0.874916
-0.152214 -0.676853 0.234366 -1.4964 3.15398 8.66584 0.030294 0.874916 0.355215
-0.159611 -0.787327 0.218448 -1.65878 3.23923 8.21012 0 0.874916 0.874916
-0.168071 -0.887203 0.200846 -1.8299 3.31987 7.7544 0 0.874916 0.874916
-0.177487 -0.976435 0.181477 -2.00843 3.39591 7.29869 0 0.874916 0.874916
-0.187751 -1.05515 0.160272 -2.19317 3.46735 6.84297 0 0.874916 0.874916
-0.198037 -0.980116 0.137437 -2.32941 3.51171 1.89156 0 0.874916 -0.275901
-0.208266 -1.04562 0.112956 -2.52058 3.52853 1.43584 0 0.874916 0.874916
-0.219144 -1.1089 0.0865378 -2.71268 3.54076 0.980128 0 0.874916 0.874916
-0.230654 -1.17065 0.0581765 -2.90541 3.54838 0.52441 0 0.874916 0.874916
-0.242783 -1.23159 0.0278667 -3.09847 3.55139 0.0686932 0 0.874916 0.874916
-0.255222 -1.23159 -0.00362302 -3.13751 3.55209 0.0686932 0 0 -0
