X Xd Y Yd Th Thd s Fn Ft
0 0 0 0 0 0 0 0 0
-0.00058581 -0.117206 0.000390184 0.0779923 0.00227859 0.455717 0.102 0.874916 -0.874916
-0.00167725 -0.0992632 0.00156899 0.156288 0.0290695 4.89336 0.102 0.874916 0.144385
-0.00264325 -0.0933472 0.0035403 0.234916 0.0997603 9.14693 0.102 0.874916 0.0972683
-0.00348646 -0.0758092 0.00632185 0.317036 0.216748 14.0676 0.102 0.874916 0.268043
-0.00496965 -0.221231 0.00974132 0.356982 0.36111 14.5234 0.102 0.874916 -0.874916
-0.00797392 -0.376625 0.0134556 0.374829 0.510074 14.9791 0.102 0.874916 -0.874916
-0.0121926 -0.459995 0.0171421 0.352968 0.652859 13.2783 0.0524649 0.450023 -0.450023
-0.0167649 -0.448932 0.0213363 0.47907 0.784691 12.8226 0 0.874916 0.874916
-0.0213333 -0.459297 0.0268068 0.605225 0.91192 12.3668 0 0.874916 0.874916
-0.0267883 -0.621867 0.0325862 0.535071 1.0391 12.8226 0.102 0.874916 -0.874916
-0.0338609 -0.779051 0.0375535 0.444193 1.17089 13.2783 0.102 0.874916 -0.874916
-0.0420736 -0.851213 0.0425974 0.554106 1.30272 12.8226 0 0.874916 0.874916
-0.0513721 -0.989459 0.0475589 0.424059 1.43451 13.2783 0.102 0.874916 -0.874916
-0.0620023 -1.11429 0.0511178 0.276357 1.5709 13.734 0.102 0.874916 -0.874916
-0.0738146 -1.22291 0.0531023 0.112449 1.71189 14.1897 0.102 0.874916 -0.874916
-0.0866313 -1.31257 0.0533584 -0.0656795 1.85749 14.6454 0.102 0.874916 -0.874916
-0.100248 -1.38076 0.0517546 -0.255492 2.00768 15.1012 0.102 0.874916 -0.874916
-0.114205 -1.38283 0.0489423 -0.301911 2.1586 14.7801 0.00472408 0.0405213 -0.0405213
-0.128294 -1.40312 0.0448793 -0.505175 2.31016 15.2358 0.102 0.874916 -0.874916
-0.142462 -1.39801 0.0387542 -0.709599 2.46632 15.6915 0.102 0.874916 -0.874916
-0.157058 -1.49114 0.0310136 -0.826803 2.62416 15.5627 0.0365828 0.874916 0.24733
-0.172904 -1.64686 0.0222082 -0.921808 2.77906 15.107 0 0.874916 0.874916
-0.190275 -1.79226 0.0123261 -1.03984 2.92936 14.6512 0 0.874916 0.874916
-0.20905 -1.92443 0.00114687 -1.17846 3.07506 14.1955 0 0.874916 0.874916
-0.229083 -2.04102 -0.0115242 -1.33495 3.21616 13.7398 0 0.874916 0.874916
-0.24966 -2.03106 -0.0257873 -1.49078 3.33645 10.0446 0 0.874916 0.0456602
-0.270611 -2.11633 -0.0417418 -1.67173 3.43563 9.58887 0 0.874916 0.874916
-0.291567 -2.03141 -0.0592991 -1.80528 3.50591 4.27538 0 0.874916 -0.368585
-0.311796 -1.9733 -0.0782434 -1.94725 3.52739 -0.0637276 0 0.874916 -0.119163
