X Xd Y Yd Th Thd s Fn Ft
0 0 0 0 0 0 0 0 0
-0.00058581 -0.117206 0.000390184 0.0779923 0.00227859 0.455717 0.102 0.874916 -0.874916
-0.00235761 -0.234945 0.00156587 0.155449 0.00915992 0.911434 0.102 0.874916 -0.874916
-0.00532344 -0.353745 0.00351892 0.231822 0.020644 1.36715 0.102 0.874916 -0.874916
-0.00832913 -0.241341 0.00626855 0.31441 0.0709096 8.65863 0.102 0.874916 0.874916
-0.0104791 -0.186283 0.00986756 0.400182 0.187958 14.5779 0.102 0.874916 0.523645
-0.0123302 -0.183225 0.0143234 0.483062 0.334525 14.444 0.0360193 0.874916 0.256997
-0.0138558 -0.121934 0.0197683 0.597743 0.478131 13.9883 0 0.874916 0.874916
-0.0148733 -0.0829053 0.0264099 0.719534 0.617134 13.5326 0 0.874916 0.874916
-0.0156083 -0.0661605 0.0343034 0.845152 0.751534 13.0768 0 0.874916 0.874916
-0.0162839 -0.0712535 0.043472 0.971549 0.881331 12.6211 0 0.874916 0.874916
-0.0171168 -0.0973457 0.0539095 1.09596 1.00653 12.1654 0 0.874916 0.874916
-0.0188841 -0.253314 0.0645962 1.01619 1.13155 12.597 0.0992985 0.874916 -0.828571
-0.0222088 -0.40512 0.0743513 0.911191 1.26106 13.0527 0.102 0.874916 -0.874916
-0.0270192 -0.546934 0.0829485 0.786821 1.39517 13.5084 0.102 0.874916 -0.874916
-0.0325433 -0.546934 0.0907002 0.747781 1.53161 13.5084 0 0 0
-0.038653 -0.664296 0.0981216 0.718852 1.66778 13.4561 0.0451502 0.874916 0.100354
-0.0460241 -0.798819 0.105684 0.776231 1.80141 13.0004 0 0.874916 0.874916
-0.0544974 -0.876571 0.112607 0.591082 1.93499 13.4561 0.102 0.874916 -0.874916
-0.063655 -0.933814 0.117612 0.396757 2.07318 13.9119 0.102 0.874916 -0.874916
-0.0730866 -0.933814 0.121424 0.357717 2.21369 13.9119 0 0 0
-0.0833419 -1.09886 0.124922 0.330862 2.35192 13.4561 0 0.874916 0.874916
-0.0952675 -1.26405 0.128035 0.281524 2.48555 13.0004 0 0.874916 0.874916
-0.108034 -1.26405 0.130684 0.242485 2.61685 13.0004 0 0 -0
-0.120554 -1.21098 0.132148 0.0466748 2.75044 13.4561 0.102 0.874916 -0.874916
-0.13294 -1.23976 0.131857 -0.106245 2.86555 9.2977 0 0.874916 -0.072916
-0.145035 -1.15229 0.129879 -0.285862 2.96174 9.75342 0.102 0.874916 -0.874916
-0.156673 -1.15229 0.126797 -0.324902 3.06025 9.75342 0 0 0
-0.167755 -1.03901 0.122707 -0.484679 3.16103 10.2091 0.102 0.874916 -0.874916
-0.178249 -1.03901 0.117616 -0.523719 3.26415 10.2091 0 0 0
-0.188074 -0.903412 0.111645 -0.657743 3.36954 10.6649 0.102 0.874916 -0.874916
-0.197611 -0.983491 0.104089 -0.841682 3.47497 10.2091 0 0.874916 0.874916
-0.207881 -1.04823 0.0946361 -1.0331 3.57581 9.75342 0 0.874916 0.874916
-0.218728 -1.09765 0.0832205 -1.23016 3.67204 9.2977 0 0.874916 0.874916
-0.229556 -1.04461 0.0700718 -1.3743 3.74836 5.7802 0 0.874916 0.0911545
-0.240239 -1.06944 0.0551786 -1.57708 3.80446 5.32449 0 0.874916 0.874916
-0.251127 -1.08542 0.0382315 -1.78096 3.85596 4.86877 0 0.874916 0.874916
-0.262136 -1.09327 0.0192217 -1.98543 3.90285 4.41305 0 0.874916 0.874916
-0.272699 -0.997302 -0.00137762 -2.09437 3.92521 -0.0303996 0 0.874916 -0.145873
-0.281944 -0.83167 -0.0227272 -2.13361 3.92718 0.425318 0.102 0.874916 -0.874916
