X Xd Y Yd Th Thd s Fn Ft
0 0 0 0 0 0 0 0 0
0.000582154 0.115709 0.000393791 0.0794594 0.0364574 7.29148 0.102 0.874916 0.874916
0.00228896 0.221002 0.00162359 0.166847 0.146348 14.5408 0.102 0.874916 0.864131
0.00452108 0.221002 0.00311355 0.127808 0.29321 14.5408 0 0 0
0.00710916 0.288516 0.00495643 0.239857 0.437794 14.0851 0 0.874916 0.874916
0.010269 0.333921 0.00797417 0.359963 0.577775 13.6294 0 0.874916 0.874916
0.0137759 0.357052 0.0122314 0.484804 0.713153 13.1737 0 0.874916 0.874916
0.0174062 0.358231 0.0177601 0.611274 0.843929 12.718 0 0.874916 0.874916
0.0209416 0.33819 0.0245624 0.736539 0.970101 12.2622 0 0.874916 0.874916
0.0241728 0.297996 0.0326133 0.858074 1.09167 11.8065 0 0.874916 0.874916
0.0269027 0.238976 0.0418637 0.973693 1.20864 11.3508 0 0.874916 0.874916
0.0289486 0.162641 0.0522445 1.08155 1.321 10.8951 0 0.874916 0.874916
0.0301437 0.0706258 0.0636694 1.18013 1.42876 10.4394 0 0.874916 0.874916
0.030338 -0.0353723 0.0760386 1.26827 1.53192 9.98365 0 0.874916 0.874916
0.029399 -0.153644 0.0892421 1.34509 1.63048 9.52793 0 0.874916 0.874916
0.0272111 -0.28251 0.103162 1.41001 1.72443 9.07221 0 0.874916 0.874916
0.0236754 -0.420357 0.117677 1.46269 1.81378 8.6165 0 0.874916 0.874916
0.018709 -0.565663 0.132662 1.50305 1.89853 8.16078 0 0.874916 0.874916
0.0122435 -0.717021 0.147994 1.53117 1.97868 7.70506 0 0.874916 0.874916
0.00471634 -0.771968 0.162486 1.33592 2.05878 8.16078 0.102 0.874916 -0.874916
-0.00330149 -0.813875 0.174986 1.13669 2.14348 8.6165 0.102 0.874916 -0.874916
-0.0116731 -0.841706 0.185457 0.934431 2.23278 9.07221 0.102 0.874916 -0.874916
-0.0209986 -1.00677 0.194778 0.908424 2.32214 8.6165 0 0.874916 0.874916
-0.031995 -1.17235 0.203762 0.868013 2.40688 8.16078 0 0.874916 0.874916
-0.0446612 -1.33725 0.21227 0.813967 2.48703 7.70506 0 0.874916 0.874916
-0.0589854 -1.5005 0.220167 0.747138 2.56257 7.24934 0 0.874916 0.874916
-0.0739511 -1.46059 0.226712 0.547386 2.63807 7.70506 0.102 0.874916 -0.874916
-0.0894924 -1.6178 0.231796 0.45631 2.71361 7.24934 0 0.874916 0.874916
-0.106601 -1.77077 0.235901 0.353866 2.78455 6.79363 0 0.874916 0.874916
-0.125231 -1.91904 0.23892 0.241073 2.85089 6.33791 0 0.874916 0.874916
-0.145334 -2.06229 0.240751 0.118938 2.91262 5.88219 0 0.874916 0.874916
-0.165712 -1.97063 0.241063 -0.0580239 2.97431 6.33791 0.102 0.874916 -0.874916
-0.185121 -1.87034 0.239617 -0.228841 3.0406 6.79363 0.102 0.874916 -0.874916
-0.203474 -1.76125 0.236481 -0.392474 3.1115 7.24934 0.102 0.874916 -0.874916
-0.22068 -1.64336 0.231733 -0.547795 3.18699 7.70506 0.102 0.874916 -0.874916
-0.236653 -1.51679 0.225463 -0.693601 3.26709 8.16078 0.102 0.874916 -0.874916
-0.251844 -1.48966 0.217689 -0.846812 3.34967 8.1913 0.054416 0.874916 -0.0586017
-0.266184 -1.34727 0.208509 -0.97036 3.43468 8.64702 0.102 0.874916 -0.874916
-0.279051 -1.19806 0.198143 -1.08117 3.52429 9.10274 0.102 0.874916 -0.874916
-0.29038 -1.0429 0.186727 -1.17799 3.61851 9.55845 0.102 0.874916 -0.874916
-0.300117 -0.882894 0.174408 -1.25958 3.71733 10.0142 0.102 0.874916 -0.874916
-0.308219 -0.71942 0.161346 -1.32481 3.82075 10.4699 0.102 0.874916 -0.874916
-0.314659 -0.554102 0.147711 -1.37264 3.92878 10.9256 0.102 0.874916 -0.874916
-0.319428 -0.388829 0.133684 -1.40222 4.0414 11.3813 0.102 0.874916 -0.874916
-0.323087 -0.332676 0.118703 -1.56471 4.15502 11.1147 0.02116 0.874916 0.511911
-0.325906 -0.223792 0.10247 -1.64889 4.24592 6.84352 0 0.874916 -0.10177
-0.327386 -0.0684576 0.0858991 -1.63054 4.31732 7.29924 0.102 0.874916 -0.874916
-0.327333 0.0796519 0.0695348 -1.60782 4.39318 7.72631 0.098794 0.874916 -0.819916
-0.326138 0.159633 0.0523705 -1.79185 4.46894 7.27059 0 0.874916 0.874916
-0.324082 0.250044 0.0333785 -1.96963 4.54009 6.81487 0 0.874916 0.874916
-0.321065 0.349793 0.0126235 -2.14086 4.60664 6.35916 0 0.874916 0.874916
-0.316998 0.457828 -0.00982755 -2.30541 4.66859 5.90344 0 0.874916 0.874916
-0.311803 0.573159 -0.0339072 -2.4633 4.72594 5.44772 0 0.874916 0.874916
-0.305411 0.694858 -0.0595488 -2.61466 4.77868 4.99201 0 0.874916 0.874916
-0.297833 0.806629 -0.0858051 -2.58388 4.80091 -0.64525 0 0.874916 -0.451465
