X Xd Y Yd Th Thd s Fn Ft
0 0 0 0 0 0 0 0 0
0.000582154 0.115709 0.000393791 0.0794594 0.0364574 7.29148 0.102 0.874916 0.874916
0.00113077 -0.00968151 0.00154993 0.148576 0.11238 7.74719 0.102 0.874916 -0.874916
0.00152848 0.0868229 0.0035186 0.244038 0.227084 15.0387 0.102 0.874916 0.874916
0.00231142 0.0654029 0.00636974 0.320826 0.361558 11.5555 0 0.874916 0.0999301
0.00328372 0.124772 0.0101818 0.436315 0.47599 11.0997 0 0.874916 0.874916
0.00476725 0.166476 0.0151906 0.557485 0.585819 10.644 0 0.874916 0.874916
0.00644866 0.166476 0.020626 0.518445 0.693323 10.644 0 0 -0
0.00814699 0.168796 0.0259633 0.538698 0.800011 10.4807 0 0.313588 0.313588
0.00981142 0.157833 0.0320359 0.664853 0.903587 10.025 0 0.874916 0.874916
0.0112811 0.130219 0.0393743 0.789058 1.00256 9.56924 0 0.874916 0.874916
0.0123927 0.0869719 0.0479511 0.90984 1.09693 9.11353 0 0.874916 0.874916
0.0129941 0.0292087 0.0577255 1.02597 1.1867 8.65781 0 0.874916 0.874916
0.0129443 -0.0418947 0.0686454 1.13647 1.27186 8.20209 0 0.874916 0.874916
0.0121146 -0.125137 0.08065 1.24058 1.35243 7.74637 0 0.874916 0.874916
0.0103885 -0.219322 0.0936716 1.33773 1.42839 7.29066 0 0.874916 0.874916
0.00766134 -0.32328 0.107638 1.42759 1.49974 6.83494 0 0.874916 0.874916
0.00383999 -0.43589 0.122475 1.50997 1.5665 6.37922 0 0.874916 0.874916
-0.00115755 -0.556093 0.138107 1.58485 1.62865 5.92351 0 0.874916 0.874916
-0.00731237 -0.662421 0.153289 1.41884 1.69076 6.37922 0.102 0.874916 -0.874916
-0.0146647 -0.795815 0.167922 1.47794 1.75291 5.92351 0 0.874916 0.874916
-0.0231585 -0.885588 0.181963 1.29974 1.81501 6.37922 0.102 0.874916 -0.874916
-0.0325142 -0.96622 0.194176 1.11606 1.88172 6.83494 0.102 0.874916 -0.874916
-0.0426344 -1.03669 0.204508 0.927162 1.95303 7.29066 0.102 0.874916 -0.874916
-0.0534111 -1.09594 0.212908 0.733495 2.02895 7.74637 0.102 0.874916 -0.874916
-0.0650246 -1.20405 0.219898 0.64807 2.12824 11.9576 0.102 0.874916 0.0864218
-0.0773403 -1.23164 0.225435 0.445817 2.25129 12.4133 0.102 0.874916 -0.874916
-0.0898325 -1.2386 0.228917 0.241405 2.37895 12.869 0.102 0.874916 -0.874916
-0.102288 -1.22408 0.230334 0.037492 2.5112 13.3247 0.102 0.874916 -0.874916
-0.114487 -1.18758 0.229706 -0.162975 2.64806 13.7804 0.102 0.874916 -0.874916
-0.126208 -1.12905 0.227084 -0.356812 2.78952 14.2362 0.102 0.874916 -0.874916
-0.137611 -1.12905 0.223285 -0.395851 2.93331 14.2362 0 0 0
-0.149015 -1.12905 0.219091 -0.434891 3.07709 14.2362 0 0 0
-0.160418 -1.12905 0.214504 -0.473931 3.22088 14.2362 0 0 0
-0.172328 -1.22731 0.208868 -0.646138 3.36238 13.7804 0 0.874916 0.874916
-0.184005 -1.08167 0.201736 -0.763787 3.50384 14.2362 0.102 0.874916 -0.874916
-0.195235 -1.13884 0.193057 -0.958133 3.64535 13.7804 0 0.874916 0.874916
-0.206882 -1.16419 0.18241 -1.15267 3.78248 13.3697 0.0050296 0.874916 0.788632
-0.218439 -1.12129 0.169981 -1.30901 3.91666 13.1998 0.031987 0.874916 0.326172
-0.228936 -0.956048 0.156593 -1.33872 4.05226 13.6555 0.102 0.874916 -0.874916
-0.238278 -0.890551 0.142308 -1.49006 4.18908 13.435 0.0263282 0.874916 0.423251
-0.246484 -0.733981 0.127313 -1.47547 4.32705 13.8908 0.102 0.874916 -0.874916
-0.25315 -0.586453 0.112573 -1.43952 4.46963 14.3465 0.102 0.874916 -0.874916
-0.258562 -0.482199 0.0974068 -1.56234 4.61326 14.0942 0.0227727 0.874916 0.484245
-0.262879 -0.368666 0.0808165 -1.72179 4.75334 13.6385 0 0.874916 0.874916
-0.265969 -0.239662 0.0626981 -1.86452 4.88881 13.1828 0 0.874916 0.874916
-0.267691 -0.0980253 0.0432275 -1.98919 5.01968 12.7271 0 0.874916 0.874916
-0.267931 0.0534316 0.0225915 -2.095 5.14594 12.2714 0 0.874916 0.874916
-0.266603 0.211991 0.000982879 -2.18157 5.2676 11.8157 0 0.874916 0.874916
-0.26365 0.37509 -0.0214038 -2.24892 5.38466 11.3599 0 0.874916 0.874916
-0.259302 0.485962 -0.0440658 -2.23638 5.49871 11.2222 0.0355904 0.874916 0.264356
-0.253566 0.651247 -0.0668174 -2.26611 5.60978 10.7665 0 0.874916 0.874916
-0.246864 0.674396 -0.0892622 -2.17722 5.6909 5.2437 0 0.874916 -0.422174
-0.239794 0.725587 -0.110917 -2.10991 5.72236 0.942439 0 0.874916 -0.109475
