X Xd Y Yd Th Thd s Fn Ft
0 0 0 0 0 0 0 0 0
0.000582154 0.115709 0.000393791 0.0794594 0.0364574 7.29148 0.102 0.874916 0.874916
0.00113077 -0.00968151 0.00154993 0.148576 0.11238 7.74719 0.102 0.874916 -0.874916
0.000372365 -0.143134 0.00335453 0.207564 0.192905 8.20291 0.102 0.874916 -0.874916
-0.0011132 -0.153196 0.00584702 0.286603 0.297812 12.6145 0.102 0.874916 0.137715
-0.00230315 -0.0849081 0.00929323 0.398344 0.42294 12.1588 0 0.874916 0.874916
-0.00394599 -0.242994 0.0133833 0.408366 0.548022 12.6145 0.102 0.874916 -0.874916
-0.00721226 -0.406023 0.0174733 0.397909 0.677707 13.0702 0.102 0.874916 -0.874916
-0.0112594 -0.398894 0.022123 0.524231 0.807438 12.6145 0 0.874916 0.874916
-0.0153406 -0.412842 0.0280486 0.650126 0.932566 12.1588 0 0.874916 0.874916
-0.0203236 -0.574774 0.0342653 0.576791 1.05765 12.6145 0.102 0.874916 -0.874916
-0.026916 -0.731031 0.0396398 0.483168 1.18733 13.0702 0.102 0.874916 -0.874916
-0.0350464 -0.87874 0.043968 0.369463 1.32162 13.5259 0.102 0.874916 -0.874916
-0.0445041 -0.995479 0.0475793 0.343127 1.4375 9.37859 0 0.874916 -0.0700735
-0.0552005 -1.12214 0.0503269 0.19746 1.5345 9.8343 0.102 0.874916 -0.874916
-0.0671209 -1.23906 0.0519515 0.122033 1.60923 4.91508 0 0.874916 -0.267662
-0.0799234 -1.29621 0.0526683 0.0185018 1.65039 3.21859 0.0530711 0.455223 -0.455223
-0.0935454 -1.4015 0.0520238 -0.148383 1.68517 3.6743 0.102 0.874916 -0.874916
-0.108244 -1.50962 0.0499586 -0.262393 1.72345 3.90761 0.0771092 0.874916 -0.44791
-0.123972 -1.60483 0.046439 -0.436948 1.7652 4.36332 0.102 0.874916 -0.874916
-0.140632 -1.69399 0.0411362 -0.615561 1.81155 4.81904 0.102 0.874916 -0.874916
-0.158158 -1.77625 0.0340087 -0.798339 1.8625 5.27476 0.102 0.874916 -0.874916
-0.176478 -1.85075 0.0250142 -0.985287 1.91805 5.73048 0.102 0.874916 -0.874916
-0.195507 -1.91657 0.0141111 -1.17629 1.97821 6.18619 0.102 0.874916 -0.874916
-0.215018 -1.94641 0.00162782 -1.29712 2.03223 4.49408 0.0536211 0.459941 -0.459941
-0.234824 -1.97555 -0.012125 -1.42763 2.05648 0.267802 0 0.507118 -0.507118
-0.255032 -2.02637 -0.0275097 -1.62079 2.06137 0.704876 0.0999136 0.874916 -0.839124
-0.275498 -2.02637 -0.0440748 -1.65983 2.06849 0.704876 0 0 0
