X Xd Y Yd Th Thd s Fn Ft
0 0 0 0 0 0 0 0 0
0.000582154 0.115709 0.000393791 0.0794594 0.0364574 7.29148 0.102 0.874916 0.874916
0.00208312 0.181059 0.00137786 0.116715 0.122977 9.8666 0.0618832 0.53081 0.53081
0.00384138 0.164639 0.00294305 0.193654 0.242651 13.8708 0.102 0.874916 0.0334403
0.00477651 0.0172903 0.00509811 0.229954 0.385025 14.3265 0.102 0.874916 -0.874916
0.00417443 -0.13937 0.00751137 0.244224 0.532001 14.7823 0.102 0.874916 -0.874916
0.00293526 -0.109707 0.0105932 0.367986 0.679024 14.3265 0 0.874916 0.874916
0.00182722 -0.109707 0.0141146 0.328946 0.823722 14.3265 0 0 -0
0.000179054 -0.218974 0.0175089 0.340663 0.968978 14.4383 0.0635021 0.874916 -0.214475
-0.00222197 -0.260723 0.0215602 0.461761 1.11253 13.9825 0 0.874916 0.874916
-0.00515683 -0.324606 0.0267996 0.575393 1.25147 13.5268 0 0.874916 0.874916
-0.00883968 -0.408698 0.0331381 0.678905 1.38581 13.0711 0 0.874916 0.874916
-0.013464 -0.510834 0.0404622 0.77011 1.51555 12.6154 0 0.874916 0.874916
-0.0192164 -0.626863 0.0474676 0.613033 1.64525 13.0711 0.102 0.874916 -0.874916
-0.0260986 -0.735509 0.0531379 0.50632 1.77827 13.2729 0.0735879 0.874916 -0.3875
-0.0339483 -0.816421 0.0573439 0.322904 1.91461 13.7287 0.102 0.874916 -0.874916
-0.042485 -0.871334 0.0597154 0.143662 2.05216 13.5075 0.0927993 0.795996 -0.795996
-0.0514975 -0.90999 0.0601711 -0.056299 2.19087 13.9632 0.102 0.874916 -0.874916
-0.0614588 -1.06414 0.0594405 -0.0922882 2.32994 13.5723 0.00724953 0.874916 0.750549
-0.0730343 -1.22951 0.0582982 -0.138089 2.46474 13.1165 0 0.874916 0.874916
-0.0854087 -1.21957 0.0564203 -0.234516 2.58919 11.5101 0.0358895 0.307846 -0.307846
-0.0985241 -1.37821 0.0536352 -0.320861 2.70316 11.0544 0 0.874916 0.874916
-0.112543 -1.39567 0.0496051 -0.47907 2.81536 11.1647 0.0633484 0.874916 -0.211839
-0.126778 -1.42163 0.0440017 -0.632443 2.90784 7.10747 0 0.874916 -0.047018
-0.140688 -1.33067 0.0367227 -0.809874 2.96224 3.63136 0.0502334 0.874916 -0.874916
-0.154115 -1.32801 0.0277515 -0.968168 2.97625 -0.902638 0 0.874916 -0.169051
-0.168204 -1.46331 0.0172988 -1.10274 2.96486 -1.35836 0 0.874916 0.874916
-0.182513 -1.36943 0.00528451 -1.27824 2.95342 -0.902638 0.102 0.874916 -0.874916
-0.19588 -1.27681 -0.00850692 -1.45459 2.94658 -0.446921 0.102 0.874916 -0.874916
-0.208316 -1.18481 -0.024082 -1.63136 2.94434 0.00879603 0.102 0.874916 -0.874916
-0.219988 -1.12609 -0.0411961 -1.75891 2.93698 -1.4811 0.0654117 0.561076 -0.561076
-0.23091 -1.03614 -0.0598507 -1.93703 2.9243 -1.02538 0.102 0.874916 -0.874916
-0.240932 -0.947633 -0.0803093 -2.11607 2.91622 -0.569663 0.102 0.874916 -0.874916
