X Xd Y Yd Th Thd s Fn Ft
0 0 0 0 0 0 0 0 0
0.000582154 0.115709 0.000393791 0.0794594 0.0364574 7.29148 0.102 0.874916 0.874916
0.00229614 0.222431 0.00162409 0.166977 0.146559 14.583 0.102 0.874916 0.874916
0.00500392 0.311268 0.0038026 0.267557 0.291568 14.1272 0 0.874916 0.874916
0.00850595 0.379345 0.00705591 0.379362 0.431974 13.6715 0 0.874916 0.874916
0.0125888 0.426007 0.0114809 0.499113 0.567778 13.2158 0 0.874916 0.874916
0.0170351 0.451115 0.0171419 0.623671 0.698979 12.7601 0 0.874916 0.874916
0.0216283 0.454981 0.0240728 0.750107 0.825577 12.3044 0 0.874916 0.874916
0.0261571 0.438299 0.0322788 0.875753 0.947573 11.8486 0 0.874916 0.874916
0.0304187 0.402065 0.0417399 0.998236 1.06497 11.3929 0 0.874916 0.874916
0.0342217 0.347516 0.0524136 1.11549 1.17776 10.9372 0 0.874916 0.874916
0.0373879 0.276059 0.064238 1.22579 1.28594 10.4815 0 0.874916 0.874916
0.0397542 0.189213 0.0771356 1.3277 1.38953 10.0258 0 0.874916 0.874916
0.0411729 0.0885533 0.0910159 1.42011 1.48851 9.57006 0 0.874916 0.874916
0.0414531 -0.0323955 0.104609 1.26801 1.58745 10.0258 0.102 0.874916 -0.874916
0.0405431 -0.148666 0.117157 1.21402 1.70713 13.711 0.102 0.874916 -0.0482217
0.0388727 -0.182954 0.12934 1.19748 1.84505 13.5981 0 0.216802 0.216802
0.0362856 -0.33242 0.141612 1.22952 1.98011 13.1424 0 0.874916 0.874916
0.0321459 -0.489988 0.154105 1.24115 2.11057 12.6866 0 0.874916 0.874916
0.0263864 -0.652748 0.166614 1.23222 2.23643 12.2309 0 0.874916 0.874916
0.0189685 -0.817987 0.17893 1.203 2.35768 11.7752 0 0.874916 0.874916
0.00987962 -0.983231 0.190852 1.1541 2.47433 11.3195 0 0.874916 0.874916
-0.000433857 -1.05834 0.201868 1.02479 2.57061 7.71103 0 0.874916 0.0678718
-0.0113951 -1.11173 0.211503 0.881234 2.62798 3.60858 0 0.874916 -0.0585825
-0.0234186 -1.27048 0.219977 0.794978 2.66215 3.15286 0 0.874916 0.874916
-0.0370376 -1.42764 0.227554 0.703685 2.69172 2.69715 0 0.874916 0.874916
-0.0511769 -1.37089 0.233686 0.509047 2.72124 3.15286 0.102 0.874916 -0.874916
-0.0652444 -1.41498 0.23809 0.361464 2.73328 -0.806994 0 0.874916 -0.0220814
-0.0792325 -1.3545 0.240775 0.16823 2.72741 -0.351277 0.102 0.874916 -0.874916
-0.0926132 -1.29457 0.241507 -0.0252211 2.72614 0.10444 0.102 0.874916 -0.874916
-0.10646 -1.44901 0.240758 -0.124113 2.72492 -0.351277 0 0.874916 0.874916
-0.120798 -1.38947 0.238536 -0.317713 2.72365 0.10444 0.102 0.874916 -0.874916
-0.134533 -1.32977 0.234359 -0.511252 2.72698 0.560157 0.102 0.874916 -0.874916
-0.147662 -1.26921 0.228229 -0.704453 2.73492 1.01587 0.102 0.874916 -0.874916
-0.160172 -1.20707 0.220151 -0.897028 2.74746 1.47159 0.102 0.874916 -0.874916
-0.172535 -1.24139 0.210333 -1.04863 2.74128 -2.73715 0 0.874916 -0.0857915
-0.184768 -1.18117 0.198776 -1.24196 2.71591 -2.28143 0.102 0.874916 -0.874916
-0.196412 -1.12452 0.18526 -1.43664 2.69514 -1.82572 0.102 0.874916 -0.874916
-0.207499 -1.07076 0.169772 -1.63235 2.67898 -1.37 0.102 0.874916 -0.874916
-0.218054 -1.01918 0.152304 -1.82878 2.66743 -0.914282 0.102 0.874916 -0.874916
-0.228096 -0.969064 0.132849 -2.02569 2.66047 -0.458565 0.102 0.874916 -0.874916
-0.237637 -0.919686 0.111404 -2.22283 2.65812 -0.00284784 0.102 0.874916 -0.874916
-0.246679 -0.870319 0.0879672 -2.41997 2.66037 0.452869 0.102 0.874916 -0.874916
-0.25522 -0.820236 0.0625406 -2.61689 2.66722 0.908587 0.102 0.874916 -0.874916
-0.263248 -0.768714 0.0351273 -2.81334 2.67867 1.3643 0.102 0.874916 -0.874916
-0.270869 -0.740089 0.00609461 -2.9369 2.68406 -0.31534 0.0549529 0.471364 -0.471364
