X Xd Y Yd Th Thd s Fn Ft
0 0 0 0 0 0 0 0 0
0.000582154 0.115709 0.000393791 0.0794594 0.0364574 7.29148 0.102 0.874916 0.874916
0.00208687 0.181794 0.00138216 0.117588 0.123287 9.9286 0.0625861 0.536839 0.536839
0.00379673 0.15427 0.00294722 0.19252 0.241941 13.6037 0.102 0.874916 -0.0508232
0.00575093 0.230136 0.00542331 0.300574 0.377059 13.1479 0 0.874916 0.874916
0.00837102 0.285854 0.00903705 0.417388 0.507575 12.6922 0 0.874916 0.874916
0.0114519 0.321185 0.0138623 0.540056 0.633488 12.2365 0 0.874916 0.874916
0.0147884 0.336306 0.0199443 0.665854 0.754798 11.7808 0 0.874916 0.874916
0.0181785 0.331744 0.027302 0.792289 0.871505 11.3251 0 0.874916 0.874916
0.0215183 0.329244 0.0351962 0.770655 0.985647 11.2767 0 0.0929347 0.0929347
0.0246492 0.287344 0.0435893 0.891771 1.09726 10.8209 0 0.874916 0.874916
0.0272697 0.228215 0.0531795 1.00736 1.20428 10.3652 0 0.874916 0.874916
0.0292125 0.153242 0.0639032 1.11594 1.30669 9.90951 0 0.874916 0.874916
0.0303249 0.0638848 0.0756832 1.21628 1.40449 9.45379 0 0.874916 0.874916
0.0304692 -0.0383635 0.0884316 1.30747 1.4977 8.99808 0 0.874916 0.874916
0.0295224 -0.152018 0.102052 1.38884 1.5863 8.54236 0 0.874916 0.874916
0.0273767 -0.275635 0.116444 1.45996 1.6703 8.08664 0 0.874916 0.874916
0.0239385 -0.407836 0.131502 1.52063 1.7497 7.63093 0 0.874916 0.874916
0.0192674 -0.517629 0.146443 1.43576 1.82718 7.71305 0.0601908 0.874916 -0.15767
0.01364 -0.595515 0.160023 1.25059 1.90736 8.16877 0.102 0.874916 -0.874916
0.00728656 -0.6611 0.171704 1.05951 1.99214 8.62449 0.102 0.874916 -0.874916
0.000337058 -0.713214 0.181428 0.86331 2.08153 9.0802 0.102 0.874916 -0.874916
-0.00766964 -0.87443 0.190153 0.86202 2.17096 8.62449 0 0.874916 0.874916
-0.0169544 -0.964195 0.198291 0.747424 2.23762 4.53509 0 0.874916 -0.05524
-0.027351 -1.09592 0.205714 0.721135 2.2816 4.17095 0 0.69911 0.69911
-0.0384698 -1.10469 0.211975 0.516709 2.32601 4.62667 0.102 0.874916 -0.874916
-0.0504552 -1.2703 0.217012 0.478961 2.37046 4.17095 0 0.874916 0.874916
-0.064113 -1.43583 0.221631 0.434229 2.41031 3.71523 0 0.874916 0.874916
-0.0785596 -1.42368 0.224995 0.230015 2.45011 4.17095 0.102 0.874916 -0.874916
-0.0928495 -1.40459 0.2263 0.0264604 2.49451 4.62667 0.102 0.874916 -0.874916
-0.106909 -1.37784 0.225554 -0.176021 2.54352 5.08238 0.102 0.874916 -0.874916
-0.120657 -1.34275 0.22277 -0.376913 2.59713 5.5381 0.102 0.874916 -0.874916
-0.134006 -1.29868 0.217967 -0.575589 2.65535 5.99382 0.102 0.874916 -0.874916
-0.146863 -1.24504 0.211173 -0.771305 2.71816 6.44953 0.102 0.874916 -0.874916
-0.159128 -1.18132 0.202419 -0.963196 2.78558 6.90525 0.102 0.874916 -0.874916
-0.170697 -1.10711 0.191751 -1.15027 2.8576 7.36097 0.102 0.874916 -0.874916
-0.181463 -1.02213 0.179222 -1.33143 2.93423 7.81669 0.102 0.874916 -0.874916
-0.191316 -0.926203 0.164898 -1.50544 3.01545 8.2724 0.102 0.874916 -0.874916
-0.200146 -0.819359 0.148858 -1.67098 3.10128 8.72812 0.102 0.874916 -0.874916
-0.207842 -0.701804 0.131194 -1.82662 3.19172 9.18384 0.102 0.874916 -0.874916
-0.214454 -0.605419 0.111998 -1.97492 3.25245 2.77991 0 0.874916 -0.647721
-0.220405 -0.572555 0.0912859 -2.12802 3.25835 -1.65592 0 0.874916 -0.14392
-0.225541 -0.443368 0.069081 -2.27071 3.24391 -1.2002 0.102 0.874916 -0.874916
-0.229379 -0.315451 0.0454266 -2.41497 3.23406 -0.744482 0.102 0.874916 -0.874916
-0.231929 -0.188333 0.0203099 -2.56019 3.22882 -0.288765 0.102 0.874916 -0.874916
