X Xd Y Yd Th Thd s Fn Ft
0 0 0 0 0 0 0 0 0
0.000582154 0.115709 0.000393791 0.0794594 0.0364574 7.29148 0.102 0.874916 0.874916
0.00113077 -0.00968151 0.00154993 0.148576 0.11238 7.74719 0.102 0.874916 -0.874916
0.00148492 0.0781683 0.00351218 0.24257 0.225795 14.7809 0.102 0.874916 0.808927
0.00267933 0.155529 0.0064888 0.349817 0.372803 14.3252 0 0.874916 0.874916
0.00454615 0.210986 0.0105997 0.466701 0.515209 13.8694 0 0.874916 0.874916
0.0068616 0.244123 0.0159251 0.58981 0.653012 13.4137 0 0.874916 0.874916
0.00940039 0.255049 0.0225115 0.715919 0.786212 12.958 0 0.874916 0.874916
0.0119406 0.244321 0.0303741 0.842048 0.914809 12.5023 0 0.874916 0.874916
0.014268 0.212868 0.0394994 0.965518 1.0388 12.0466 0 0.874916 0.874916
0.016179 0.161915 0.0498485 1.08397 1.1582 11.5909 0 0.874916 0.874916
0.0170556 0.0115542 0.0602704 0.975704 1.27754 12.0466 0.102 0.874916 -0.874916
0.016459 -0.12929 0.0695097 0.849706 1.40149 12.5023 0.102 0.874916 -0.874916
0.0144981 -0.25806 0.0773905 0.706674 1.53004 12.958 0.102 0.874916 -0.874916
0.0116164 -0.311954 0.0840571 0.611401 1.65234 11.2424 0.0479963 0.411693 -0.411693
0.00795392 -0.411727 0.0893863 0.440268 1.76817 11.6981 0.102 0.874916 -0.874916
0.00336344 -0.495236 0.0929317 0.258305 1.8886 12.1538 0.102 0.874916 -0.874916
-0.00198137 -0.560621 0.0945919 0.0672029 2.01363 12.6095 0.102 0.874916 -0.874916
-0.00776631 -0.58357 0.0946822 -0.0509562 2.13243 10.8996 0.0507617 0.435414 -0.435414
-0.0137175 -0.593973 0.0936737 -0.149906 2.23435 9.2666 0.0374624 0.321338 -0.321338
-0.0205412 -0.759066 0.0920402 -0.176333 2.32567 8.81088 0 0.874916 0.874916
-0.0286497 -0.846534 0.0896782 -0.293577 2.39638 5.15432 0 0.874916 0.0555553
-0.0371521 -0.835496 0.0856912 -0.49786 2.45071 5.61003 0.102 0.874916 -0.874916
-0.0464134 -0.99988 0.0803745 -0.557025 2.5051 5.15432 0 0.874916 0.874916
-0.057329 -1.163 0.0744169 -0.624725 2.55488 4.6986 0 0.874916 0.874916
-0.068899 -1.12638 0.0671029 -0.825281 2.60461 5.15432 0.102 0.874916 -0.874916
-0.0806904 -1.20862 0.0581352 -0.952455 2.65611 5.04307 0.0385503 0.874916 0.213577
-0.0936846 -1.3656 0.0480627 -1.04428 2.70477 4.58735 0 0.874916 0.874916
-0.108251 -1.51997 0.037026 -1.14333 2.74882 4.13164 0 0.874916 0.874916
-0.124339 -1.66683 0.0249465 -1.25068 2.78838 3.69623 0.0022733 0.874916 0.835917
-0.141922 -1.81597 0.0117637 -1.36175 2.82343 3.24052 0 0.874916 0.874916
-0.160999 -1.96267 -0.00256582 -1.47767 2.85388 2.7848 0 0.874916 0.874916
-0.181546 -2.10715 -0.0180872 -1.59769 2.87973 2.32908 0 0.874916 0.874916
-0.203543 -2.24968 -0.0348383 -1.72109 2.90097 1.87336 0 0.874916 0.874916
-0.22697 -2.39059 -0.0528498 -1.84718 2.91761 1.41765 0 0.874916 0.874916
-0.250671 -2.30132 -0.0724003 -2.02573 2.93421 1.87336 0.102 0.874916 -0.874916
-0.273622 -2.24271 -0.0934984 -2.15327 2.94568 0.382367 0.065369 0.56071 -0.56071
