X Xd Y Yd Th Thd s Fn Ft
0 0 0 0 0 0 0 0 0
0.000582154 0.115709 0.000393791 0.0794594 0.0364574 7.29148 0.102 0.874916 0.874916
0.00194001 0.151531 0.00160007 0.160802 0.13611 12.4932 0.102 0.874916 0.33999
0.00394363 0.243289 0.00370823 0.259528 0.260013 12.0375 0 0.874916 0.874916
0.00678754 0.317657 0.00686623 0.368376 0.379314 11.5818 0 0.874916 0.874916
0.0102066 0.357673 0.0109381 0.439404 0.494678 11.2594 0 0.618983 0.618983
0.0140271 0.396246 0.0159822 0.561353 0.60612 10.8037 0 0.874916 0.874916
0.018148 0.417051 0.022276 0.686554 0.712958 10.348 0 0.874916 0.874916
0.0223922 0.420601 0.0298423 0.813036 0.815194 9.89225 0 0.874916 0.874916
0.0265889 0.407616 0.0386851 0.939052 0.912827 9.43654 0 0.874916 0.874916
0.0305754 0.378973 0.0487919 1.06309 1.00586 8.98082 0 0.874916 0.874916
0.0341984 0.335667 0.0601362 1.18386 1.09429 8.5251 0 0.874916 0.874916
0.0373151 0.27877 0.0726795 1.30032 1.17811 8.06938 0 0.874916 0.874916
0.0397938 0.209393 0.086374 1.41164 1.25733 7.61367 0 0.874916 0.874916
0.0415141 0.128661 0.101164 1.51718 1.33195 7.15795 0 0.874916 0.874916
0.0423669 0.0376879 0.11699 1.61651 1.40197 6.70223 0 0.874916 0.874916
0.0422541 -0.0624449 0.133786 1.70937 1.46738 6.24652 0 0.874916 0.874916
0.0410426 -0.178731 0.150936 1.68542 1.51197 2.54666 0 0.874916 0.0444736
0.0386233 -0.301035 0.167208 1.53469 1.53997 3.00237 0.102 0.874916 -0.874916
0.0349853 -0.4199 0.181939 1.38031 1.57258 3.45809 0.102 0.874916 -0.874916
0.0301667 -0.53467 0.195092 1.22186 1.60978 3.91381 0.102 0.874916 -0.874916
0.0241706 -0.654223 0.207408 1.21559 1.67461 8.97459 0.102 0.874916 0.303898
0.0169891 -0.768495 0.219366 1.14958 1.7833 12.584 0.102 0.874916 -0.0676346
0.00851378 -0.912898 0.231201 1.19145 1.90812 12.1283 0 0.874916 0.874916
-0.00146623 -1.06611 0.243368 1.21507 2.02834 11.6725 0 0.874916 0.874916
-0.0124699 -1.11007 0.254652 1.01644 2.14851 12.1283 0.102 0.874916 -0.874916
-0.0238194 -1.1342 0.263906 0.813639 2.27329 12.584 0.102 0.874916 -0.874916
-0.0361019 -1.29969 0.271963 0.778031 2.39811 12.1283 0 0.874916 0.874916
-0.0500538 -1.46436 0.279559 0.722168 2.51832 11.6725 0 0.874916 0.874916
-0.0646785 -1.42804 0.285846 0.521631 2.63849 12.1283 0.102 0.874916 -0.874916
-0.0788392 -1.37226 0.290134 0.326746 2.76327 12.584 0.102 0.874916 -0.874916
-0.0923398 -1.29719 0.292494 0.140193 2.89264 13.0397 0.102 0.874916 -0.874916
-0.104988 -1.20341 0.293022 -0.0352225 3.02662 13.4954 0.102 0.874916 -0.874916
-0.116599 -1.09198 0.291846 -0.196629 3.16521 13.9511 0.102 0.874916 -0.874916
-0.128172 -1.19768 0.289041 -0.363016 3.30383 13.4954 0 0.874916 0.874916
-0.139575 -1.05702 0.284727 -0.489256 3.44242 13.9511 0.102 0.874916 -0.874916
-0.150603 -1.12383 0.278841 -0.679709 3.58104 13.4954 0 0.874916 0.874916
-0.161163 -0.964677 0.271535 -0.764124 3.71963 13.9511 0.102 0.874916 -0.874916
-0.17104 -0.987501 0.262805 -0.967081 3.85825 13.4954 0 0.874916 0.874916
-0.180547 -0.894293 0.252831 -1.00649 3.98631 11.8461 0.0574394 0.492693 -0.492693
-0.189499 -0.874837 0.241646 -1.20992 4.10368 11.3904 0 0.874916 0.874916
-0.198159 -0.836631 0.228422 -1.41003 4.21644 10.9347 0 0.874916 0.874916
-0.206344 -0.780894 0.213201 -1.60496 4.3246 10.479 0 0.874916 0.874916
-0.21348 -0.631878 0.197142 -1.57188 4.43272 10.9347 0.102 0.874916 -0.874916
-0.219435 -0.543988 0.180362 -1.75121 4.54088 10.479 0 0.874916 0.874916
-0.224337 -0.425623 0.162484 -1.78756 4.62479 6.09239 0 0.874916 -0.131313
-0.228047 -0.307899 0.14426 -1.82082 4.66501 1.83015 0 0.874916 -0.0994852
-0.230596 -0.195433 0.125065 -1.98145 4.68121 1.37443 0 0.874916 0.874916
-0.23197 -0.0755888 0.105427 -1.90616 4.69737 1.83015 0.102 0.874916 -0.874916
-0.232153 0.0407526 0.0853883 -2.06309 4.71358 1.37443 0 0.874916 0.874916
-0.231153 0.158725 0.0637734 -2.21839 4.72518 0.918715 0 0.874916 0.874916
-0.228955 0.277777 0.040596 -2.37258 4.73218 0.462998 0 0.874916 0.874916
