X Xd Y Yd Th Thd s Fn Ft
0 0 0 0 0 0 0 0 0
0.000582154 0.115709 0.000393791 0.0794594 0.0364574 7.29148 0.102 0.874916 0.874916
0.00191209 0.145972 0.00159823 0.160339 0.135291 12.3295 0.102 0.874916 0.298062
0.00386049 0.237956 0.00370108 0.258917 0.25754 11.8737 0 0.874916 0.874916
0.00665275 0.312812 0.00685174 0.367521 0.375186 11.418 0 0.874916 0.874916
0.0101138 0.370177 0.0111395 0.483768 0.48823 10.9623 0 0.874916 0.874916
0.0140665 0.410028 0.0166301 0.605411 0.59667 10.5066 0 0.874916 0.874916
0.0183351 0.432628 0.0233676 0.730379 0.700508 10.0509 0 0.874916 0.874916
0.0227475 0.438452 0.0313715 0.855889 0.799756 9.59766 0 0.870104 0.870104
0.0271383 0.428307 0.0406439 0.981315 0.894425 9.14412 0 0.870737 0.870737
0.0313496 0.402909 0.05118 1.10589 0.984502 8.6884 0 0.874916 0.874916
0.0352323 0.36326 0.062961 1.22762 1.06998 8.23268 0 0.874916 0.874916
0.0386475 0.310387 0.0759529 1.34549 1.15085 7.77697 0 0.874916 0.874916
0.041467 0.245356 0.0901128 1.45874 1.22712 7.32125 0 0.874916 0.874916
0.0436439 0.183666 0.10525 1.53886 1.29921 6.95199 0 0.708928 0.708928
0.0450758 0.0974151 0.121309 1.64119 1.36715 6.49627 0 0.874916 0.874916
0.0455902 0.00207282 0.138372 1.73755 1.43048 6.04056 0 0.874916 0.874916
0.0451004 -0.101356 0.156378 1.82785 1.48922 5.58484 0 0.874916 0.874916
0.0435083 -0.215567 0.174933 1.84552 1.54464 5.38845 0.0290219 0.874916 0.377038
0.0407506 -0.332678 0.193968 1.92358 1.59679 4.93273 0 0.874916 0.874916
0.036781 -0.455483 0.213762 1.99566 1.64433 4.47702 0 0.874916 0.874916
0.0315459 -0.583192 0.234255 2.06207 1.68727 4.0213 0 0.874916 0.874916
0.025151 -0.683169 0.25423 1.89099 1.73016 4.47702 0.102 0.874916 -0.874916
0.017776 -0.777079 0.272455 1.71554 1.77766 4.93273 0.102 0.874916 -0.874916
0.00948627 -0.864085 0.288886 1.53558 1.82976 5.38845 0.102 0.874916 -0.874916
0.000356002 -0.943301 0.303477 1.3511 1.88646 5.84417 0.102 0.874916 -0.874916
-0.00953158 -1.0138 0.316182 1.16222 1.94776 6.29989 0.102 0.874916 -0.874916
-0.02017 -1.09236 0.327164 1.00996 2.01281 6.58261 0.0826401 0.874916 -0.542793
-0.0314643 -1.14284 0.336384 0.813199 2.08157 7.03833 0.102 0.874916 -0.874916
-0.0432127 -1.18199 0.3436 0.61326 2.15493 7.49404 0.102 0.874916 -0.874916
-0.0559659 -1.34535 0.349744 0.601343 2.22835 7.03833 0 0.874916 0.874916
-0.0703774 -1.51022 0.355709 0.577748 2.29715 6.58261 0 0.874916 0.874916
-0.0864581 -1.67577 0.36138 0.543158 2.36136 6.12689 0 0.874916 0.874916
-0.103362 -1.66972 0.365843 0.338625 2.42552 6.58261 0.102 0.874916 -0.874916
-0.120151 -1.65269 0.368244 0.134864 2.49428 7.03833 0.102 0.874916 -0.874916
-0.136709 -1.62402 0.368593 -0.0672694 2.56765 7.49404 0.102 0.874916 -0.874916
-0.152918 -1.58311 0.366914 -0.266765 2.64562 7.94976 0.102 0.874916 -0.874916
-0.16865 -1.52946 0.363237 -0.462459 2.72819 8.40548 0.102 0.874916 -0.874916
-0.183775 -1.46274 0.357609 -0.653039 2.81536 8.8612 0.102 0.874916 -0.874916
-0.19816 -1.38275 0.350087 -0.837047 2.90714 9.31691 0.102 0.874916 -0.874916
-0.211671 -1.2895 0.340746 -1.0129 3.00352 9.77263 0.102 0.874916 -0.874916
-0.224174 -1.18323 0.329676 -1.17889 3.1045 10.2283 0.102 0.874916 -0.874916
-0.235541 -1.06444 0.316987 -1.33325 3.21009 10.6841 0.102 0.874916 -0.874916
-0.245649 -0.93394 0.302805 -1.47415 3.32027 11.1398 0.102 0.874916 -0.874916
-0.255528 -1.02072 0.287024 -1.65417 3.43051 10.6841 0 0.874916 0.874916
-0.266206 -1.0918 0.26938 -1.84273 3.53614 10.2283 0 0.874916 0.874916
-0.276743 -0.993088 0.25039 -1.91693 3.63189 8.71686 0.064558 0.553753 -0.553753
-0.286469 -0.931223 0.230333 -2.05545 3.70006 4.74419 0 0.874916 -0.0253619
-0.295586 -0.872921 0.208867 -2.19627 3.72957 1.06217 0 0.874916 0.0490402
-0.304562 -0.904666 0.185677 -2.39787 3.73802 0.606451 0 0.874916 0.874916
-0.313854 -0.935408 0.16045 -2.59966 3.74186 0.150734 0 0.874916 0.874916
-0.323083 -0.891806 0.133957 -2.64694 3.7364 -1.24662 0.0273255 0.234387 -0.234387
-0.331278 -0.729349 0.106868 -2.71825 3.72609 -0.790905 0.102 0.874916 -0.874916
-0.337833 -0.567156 0.0790511 -2.79086 3.72038 -0.335188 0.102 0.874916 -0.874916
-0.34282 -0.418923 0.0505119 -2.86128 3.71606 -0.52221 0.0933083 0.800362 -0.800362
-0.346242 -0.257027 0.0212433 -2.9353 3.71306 -0.0664929 0.102 0.874916 -0.874916
