X Xd Y Yd Th Thd s Fn Ft
0 0 0 0 0 0 0 0 0
-0.00058581 -0.117206 0.000390184 0.0779923 0.00227859 0.455717 0.102 0.874916 -0.874916
-0.00118968 -0.00204013 0.00157389 0.157976 0.0433387 7.74719 0.102 0.874916 0.874916
-0.00102713 0.0324772 0.00357466 0.239619 0.147565 12.9431 0.102 0.874916 0.338484
-0.000234798 0.122333 0.00648491 0.339583 0.276011 12.4874 0 0.874916 0.874916
0.0013746 0.193988 0.0104581 0.449756 0.399855 12.0317 0 0.874916 0.874916
0.00361478 0.247021 0.0155841 0.567524 0.519096 11.5759 0 0.874916 0.874916
0.00629719 0.281395 0.0219273 0.690417 0.633735 11.1202 0 0.874916 0.874916
0.00923455 0.297396 0.0295277 0.816151 0.74377 10.6645 0 0.874916 0.874916
0.0122439 0.295583 0.0384035 0.942656 0.849203 10.2088 0 0.874916 0.874916
0.015149 0.276733 0.0485531 1.0681 0.950033 9.75306 0 0.874916 0.874916
0.0177824 0.241789 0.0599578 1.1909 1.04626 9.29735 0 0.874916 0.874916
0.0199867 0.191815 0.0725838 1.30971 1.13789 8.84163 0 0.874916 0.874916
0.021616 0.127953 0.0863852 1.42344 1.22491 8.38591 0 0.874916 0.874916
0.0225356 0.0513875 0.101306 1.53122 1.30733 7.9302 0 0.874916 0.874916
0.0226235 -0.0366886 0.117283 1.6324 1.38514 7.47448 0 0.874916 0.874916
0.0217691 -0.135099 0.134247 1.72655 1.45836 7.01876 0 0.874916 0.874916
0.0198738 -0.242703 0.152126 1.81338 1.52697 6.56304 0 0.874916 0.874916
0.0168503 -0.358418 0.170844 1.89281 1.59098 6.10733 0 0.874916 0.874916
0.012644 -0.47568 0.189773 1.85348 1.67297 10.1686 0.102 0.874916 0.0480497
0.00733902 -0.573436 0.207638 1.68082 1.77795 10.6243 0.102 0.874916 -0.874916
0.00104614 -0.672135 0.224008 1.55759 1.88634 10.842 0.0753609 0.874916 -0.417917
-0.00609034 -0.738866 0.238793 1.36705 1.99812 11.2977 0.102 0.874916 -0.874916
-0.0139486 -0.815972 0.251888 1.22315 2.11334 11.5193 0.0757991 0.874916 -0.425434
-0.022358 -0.846342 0.263236 1.02138 2.23196 11.9751 0.102 0.874916 -0.874916
-0.0309758 -0.856864 0.272532 0.817151 2.35519 12.4308 0.102 0.874916 -0.874916
-0.0400547 -0.941663 0.280573 0.772952 2.47957 12.1969 0 0.449051 0.449051
-0.0494303 -0.911199 0.287368 0.571217 2.60504 12.6526 0.102 0.874916 -0.874916
-0.058396 -0.860257 0.292149 0.374696 2.73511 13.1083 0.102 0.874916 -0.874916
-0.0667451 -0.788984 0.294983 0.186283 2.86978 13.564 0.102 0.874916 -0.874916
-0.075416 -0.927364 0.296231 0.0564496 3.0045 13.1083 0 0.874916 0.874916
-0.0842543 -0.818906 0.295969 -0.107607 3.13917 13.564 0.102 0.874916 -0.874916
-0.0930855 -0.928131 0.294078 -0.270995 3.27389 13.1083 0 0.874916 0.874916
-0.102934 -1.01998 0.290467 -0.447724 3.40401 12.6526 0 0.874916 0.874916
-0.113619 -1.09354 0.285016 -0.635046 3.52952 12.1969 0 0.874916 0.874916
-0.124954 -1.14831 0.277631 -0.830293 3.65043 11.7412 0 0.874916 0.874916
-0.135747 -0.986662 0.268856 -0.90499 3.77129 12.1969 0.102 0.874916 -0.874916
-0.14489 -0.821869 0.259425 -0.959561 3.89676 12.6526 0.102 0.874916 -0.874916
-0.153182 -0.816525 0.24871 -1.16404 4.02227 12.1969 0 0.874916 0.874916
-0.160608 -0.653038 0.236871 -1.1772 4.14774 12.6526 0.102 0.874916 -0.874916
-0.166603 -0.532434 0.224654 -1.24039 4.25065 7.67721 0 0.874916 -0.282037
-0.171698 -0.473898 0.211153 -1.43433 4.32591 7.2215 0 0.874916 0.874916
-0.175832 -0.343487 0.196537 -1.45926 4.37086 1.62332 0 0.874916 -0.441462
-0.178941 -0.271258 0.180857 -1.64735 4.38498 1.1676 0 0.874916 0.874916
-0.181312 -0.19727 0.163282 -1.83458 4.39449 0.711887 0 0.874916 0.874916
-0.18293 -0.122211 0.143819 -2.02127 4.3994 0.25617 0 0.874916 0.874916
-0.183787 -0.0467633 0.122472 -2.20776 4.39971 -0.199547 0 0.874916 0.874916
-0.183883 0.0283935 0.0992404 -2.39439 4.39542 -0.655265 0 0.874916 0.874916
-0.182857 0.176372 0.0752344 -2.35903 4.39108 -0.199547 0.102 0.874916 -0.874916
