X Xd Y Yd Th Thd s Fn Ft
0 0 0 0 0 0 0 0 0
0.000373917 0.0741864 0.000392212 0.0788166 0.0303634 6.07267 0.102 0.874916 0.562924
0.00167483 0.182454 0.00161051 0.165037 0.128155 13.3641 0.102 0.874916 0.874916
0.00399419 0.274698 0.00375898 0.263419 0.260854 12.9084 0 0.874916 0.874916
0.00715258 0.34829 0.00695767 0.372637 0.388951 12.4527 0 0.874916 0.874916
0.0109586 0.402699 0.0113021 0.489926 0.512444 11.997 0 0.874916 0.874916
0.0152176 0.437807 0.0168605 0.612655 0.631335 11.5413 0 0.874916 0.874916
0.0197356 0.453856 0.0236754 0.738377 0.745624 11.0856 0 0.874916 0.874916
0.0243224 0.451388 0.0317656 0.864868 0.855309 10.6298 0 0.874916 0.874916
0.028795 0.431188 0.041129 0.990146 0.960392 10.1741 0 0.874916 0.874916
0.0329789 0.394231 0.0517443 1.11249 1.06087 9.71841 0 0.874916 0.874916
0.0367103 0.341627 0.0635745 1.23044 1.15675 9.26269 0 0.874916 0.874916
0.0398371 0.274578 0.0765688 1.34279 1.24802 8.80697 0 0.874916 0.874916
0.042037 0.159554 0.0900625 1.32736 1.33715 8.84179 0.0548967 0.874916 -0.0668484
0.0429565 0.0225925 0.102819 1.19528 1.42873 9.29751 0.102 0.874916 -0.874916
0.042538 -0.105042 0.114179 1.05078 1.52491 9.75323 0.102 0.874916 -0.874916
0.0408858 -0.22181 0.124167 0.923721 1.62513 10.0943 0.0891685 0.874916 -0.65479
0.0381138 -0.325892 0.132666 0.755933 1.72936 10.55 0.102 0.874916 -0.874916
0.0341354 -0.464841 0.140568 0.806906 1.83363 10.0943 0 0.874916 0.874916
0.0293191 -0.488397 0.148295 0.722013 1.92799 8.5751 0.0317574 0.272402 -0.272402
0.0240642 -0.550517 0.15463 0.529491 2.01688 9.03082 0.102 0.874916 -0.874916
0.0182521 -0.598405 0.158994 0.331956 2.11037 9.48653 0.102 0.874916 -0.874916
0.011873 -0.664145 0.161587 0.179355 2.17817 3.88456 0 0.874916 -0.442434
0.00434832 -0.827669 0.16334 0.166595 2.21513 3.42884 0 0.874916 0.874916
-0.00483227 -0.992008 0.164935 0.14815 2.24748 2.97312 0 0.874916 0.874916
-0.014933 -1.00741 0.165412 -0.0557972 2.27979 3.42884 0.102 0.874916 -0.874916
-0.0251614 -1.01709 0.163827 -0.260176 2.3167 3.88456 0.102 0.874916 -0.874916
-0.0354558 -1.02029 0.160176 -0.464804 2.35821 4.34027 0.102 0.874916 -0.874916
-0.045747 -1.01624 0.154458 -0.669412 2.40432 4.79599 0.102 0.874916 -0.874916
-0.0568375 -1.18144 0.147449 -0.720261 2.45048 4.34027 0 0.874916 0.874916
-0.0695933 -1.34596 0.13989 -0.778345 2.49204 3.88456 0 0.874916 0.874916
-0.0840065 -1.50961 0.131711 -0.842877 2.529 3.42884 0 0.874916 0.874916
-0.100068 -1.67228 0.122852 -0.913066 2.56135 2.97312 0 0.874916 0.874916
-0.116781 -1.63601 0.112625 -1.11371 2.59366 3.42884 0.102 0.874916 -0.874916
-0.134107 -1.79633 0.100978 -1.19435 2.62601 2.97312 0 0.874916 0.874916
-0.152021 -1.74969 0.0879242 -1.39231 2.65832 3.42884 0.102 0.874916 -0.874916
-0.169438 -1.69759 0.072879 -1.58856 2.69523 3.88456 0.102 0.874916 -0.874916
-0.186298 -1.63937 0.055862 -1.78265 2.73674 4.34027 0.102 0.874916 -0.874916
-0.202945 -1.65638 0.0370656 -1.9411 2.78114 4.45253 0.0635621 0.874916 -0.215506
-0.219387 -1.59818 0.0166546 -2.10188 2.82212 3.65444 0.0831031 0.712826 -0.712826
-0.235736 -1.63916 -0.00531831 -2.25079 2.84051 -0.0491285 0 0.874916 0.0435228
