X Xd Y Yd Th Thd s Fn Ft
0 0 0 0 0 0 0 0 0
0.000349437 0.069741 0.000155638 0.0312726 0.0124859 2.49718 0.0609876 0.523128 0.523128
0.00162361 0.182444 0.000877186 0.113572 0.0741648 9.78866 0.102 0.874916 0.874916
0.00282177 0.0518088 0.00234873 0.176242 0.175309 10.2444 0.102 0.874916 -0.874916
0.00265068 -0.088623 0.00438447 0.224879 0.281056 10.7001 0.102 0.874916 -0.874916
0.00101698 -0.237683 0.0068345 0.257862 0.391405 11.1558 0.102 0.874916 -0.874916
-0.00215934 -0.393886 0.00953288 0.273633 0.506357 11.6115 0.102 0.874916 -0.874916
-0.00692852 -0.552786 0.0122953 0.270202 0.625255 11.9358 0.10034 0.86068 -0.86068
-0.0133335 -0.717491 0.0149286 0.247641 0.748086 12.3915 0.102 0.874916 -0.874916
-0.0214079 -0.882958 0.0172313 0.204399 0.875519 12.8473 0.102 0.874916 -0.874916
-0.0311463 -1.04648 0.0189908 0.139791 1.00755 13.303 0.102 0.874916 -0.874916
-0.0425143 -1.2051 0.0199896 0.0535178 1.14419 13.7587 0.102 0.874916 -0.874916
-0.0546858 -1.2051 0.0203349 0.0144781 1.28316 13.7587 0 0 0
-0.0672849 -1.29383 0.0209947 0.115148 1.41984 13.303 0 0.874916 0.874916
-0.0808717 -1.40048 0.0226072 0.202676 1.55192 12.8473 0 0.874916 0.874916
-0.0956153 -1.52262 0.0250307 0.27534 1.6794 12.3915 0 0.874916 0.874916
-0.110994 -1.52262 0.0276164 0.2363 1.80456 12.3915 0 0 0
-0.126777 -1.60037 0.0290855 0.0511338 1.93199 12.8473 0.102 0.874916 -0.874916
-0.143249 -1.65855 0.0286385 -0.142853 2.06402 13.303 0.102 0.874916 -0.874916
-0.160203 -1.69546 0.0261981 -0.343227 2.20066 13.7587 0.102 0.874916 -0.874916
-0.177656 -1.75917 0.022009 -0.488954 2.31417 8.66775 0 0.874916 -0.31162
-0.195434 -1.75883 0.0160474 -0.693569 2.40399 9.12346 0.102 0.874916 -0.874916
-0.213134 -1.74326 0.00802176 -0.897446 2.49842 9.57918 0.102 0.874916 -0.874916
-0.230741 -1.74326 -0.00123765 -0.936486 2.59517 9.57918 0 0 -0
-0.248175 -1.70686 -0.0115146 -1.09961 2.68707 8.61012 0.079664 0.683326 -0.683326
-0.265123 -1.64627 -0.0235909 -1.29274 2.77631 9.06583 0.102 0.874916 -0.874916
-0.282496 -1.79429 -0.0372027 -1.40599 2.8656 8.61012 0 0.874916 0.874916
-0.30133 -1.9353 -0.0520223 -1.53182 2.95028 8.1544 0 0.874916 0.874916
-0.320966 -1.95211 -0.0682675 -1.68676 3.01305 4.23666 0 0.874916 -0.0112986
-0.340679 -1.95087 -0.0860891 -1.84382 3.03433 -0.0661162 0 0.874916 -0.109864
