X Xd Y Yd Th Thd s Fn Ft
0 0 0 0 0 0 0 0 0
0.000582154 0.115709 0.000393791 0.0794594 0.0364574 7.29148 0.102 0.874916 0.874916
0.00113077 -0.00968151 0.00154993 0.148576 0.11238 7.74719 0.102 0.874916 -0.874916
0.0014942 0.0800121 0.00351355 0.242882 0.22607 14.8358 0.102 0.874916 0.822984
0.0027069 0.157292 0.0064935 0.350171 0.373632 14.3801 0 0.874916 0.874916
0.00459074 0.212576 0.0106083 0.467114 0.516593 13.9244 0 0.874916 0.874916
0.00692099 0.245444 0.0159381 0.590277 0.65495 13.4686 0 0.874916 0.874916
0.00947138 0.256004 0.0225294 0.716409 0.788705 13.0129 0 0.874916 0.874916
0.0120191 0.244819 0.0303968 0.842507 0.917857 12.5572 0 0.874916 0.874916
0.0143488 0.212828 0.0395263 0.965871 1.04241 12.1015 0 0.874916 0.874916
0.0162564 0.161264 0.0498781 1.08413 1.16235 11.6458 0 0.874916 0.874916
0.0175514 0.0915882 0.0613902 1.19525 1.2777 11.1901 0 0.874916 0.874916
0.017762 -0.0496258 0.0728488 1.06983 1.39299 11.6458 0.102 0.874916 -0.874916
0.0165999 -0.179726 0.0829602 0.92844 1.5129 12.1015 0.102 0.874916 -0.874916
0.0141892 -0.296377 0.0915673 0.771965 1.6374 12.5572 0.102 0.874916 -0.874916
0.0111957 -0.296377 0.099169 0.732925 1.76423 12.5572 0 0 0
0.00820234 -0.296377 0.106376 0.693885 1.89105 12.5572 0 0 0
0.00445446 -0.448634 0.11353 0.719776 2.0156 12.1015 0 0.874916 0.874916
-0.00086735 -0.607682 0.12085 0.726613 2.13555 11.6458 0 0.874916 0.874916
-0.00781903 -0.771024 0.128144 0.714463 2.25089 11.1901 0 0.874916 0.874916
-0.0164323 -0.936363 0.135222 0.683713 2.36164 10.7343 0 0.874916 0.874916
-0.0267168 -1.10164 0.141898 0.635016 2.46777 10.2786 0 0.874916 0.874916
-0.0386625 -1.26502 0.147997 0.569235 2.56931 9.82291 0 0.874916 0.874916
-0.0522424 -1.42496 0.15335 0.487394 2.66624 9.36719 0 0.874916 0.874916
-0.0671691 -1.53061 0.157684 0.367928 2.75963 9.12341 0.0237186 0.874916 0.468019
-0.0833797 -1.67982 0.160857 0.257121 2.8495 8.66769 0 0.874916 0.874916
-0.101064 -1.82219 0.162846 0.133533 2.93476 8.21198 0 0.874916 0.874916
-0.120149 -1.95706 0.163529 -0.00156845 3.01543 7.75626 0 0.874916 0.874916
-0.140557 -2.08401 0.162794 -0.146939 3.09149 7.30054 0 0.874916 0.874916
-0.161584 -2.07875 0.160528 -0.303215 3.14474 3.20419 0 0.874916 -0.0570207
-0.181986 -1.95933 0.156694 -0.457013 3.17938 3.65991 0.102 0.874916 -0.874916
-0.201161 -1.83575 0.151327 -0.606323 3.21862 4.11563 0.102 0.874916 -0.874916
-0.219065 -1.70771 0.144478 -0.750407 3.26247 4.57135 0.102 0.874916 -0.874916
-0.235654 -1.57496 0.136203 -0.888474 3.31092 5.02706 0.102 0.874916 -0.874916
-0.250877 -1.43737 0.126567 -1.01968 3.36397 5.48278 0.102 0.874916 -0.874916
-0.264686 -1.29489 0.115644 -1.14313 3.42163 5.9385 0.102 0.874916 -0.874916
-0.277032 -1.14761 0.103517 -1.2579 3.48388 6.39421 0.102 0.874916 -0.874916
-0.287867 -0.995759 0.0902784 -1.36301 3.55074 6.84993 0.102 0.874916 -0.874916
-0.297148 -0.839711 0.0760303 -1.45747 3.62221 7.30565 0.102 0.874916 -0.874916
-0.304833 -0.680009 0.0608856 -1.54028 3.69827 7.76137 0.102 0.874916 -0.874916
-0.311868 -0.711389 0.0443226 -1.74191 3.77438 7.30565 0 0.874916 0.874916
-0.318615 -0.623015 0.0261323 -1.86055 3.82577 2.82562 0 0.874916 -0.155237
-0.324984 -0.637545 0.00632096 -2.06458 3.85203 2.3699 0 0.874916 0.874916
-0.331479 -0.648114 -0.0155527 -2.26891 3.87369 1.91418 0 0.874916 0.874916
-0.338064 -0.655478 -0.0394911 -2.47341 3.89074 1.45847 0 0.874916 0.874916
