X Xd Y Yd Th Thd s Fn Ft
0 0 0 0 0 0 0 0 0
0.000582154 0.115709 0.000393791 0.0794594 0.0364574 7.29148 0.102 0.874916 0.874916
0.00199132 0.16175 0.00160345 0.161662 0.137615 12.7943 0.102 0.874916 0.417058
0.00294425 0.0235834 0.00351198 0.213751 0.269117 13.25 0.102 0.874916 -0.874916
0.00244528 -0.125495 0.00585216 0.246594 0.405221 13.7058 0.102 0.874916 -0.874916
0.00117777 -0.125495 0.00814756 0.207554 0.543649 13.7058 0 0 0
-0.000901571 -0.288535 0.01021 0.196917 0.684355 14.1615 0.102 0.874916 -0.874916
-0.00464225 -0.453949 0.0120483 0.162757 0.829665 14.6172 0.102 0.874916 -0.874916
-0.00930329 -0.473203 0.0143211 0.288079 0.97502 14.1615 0 0.874916 0.874916
-0.0147991 -0.616167 0.0169857 0.235592 1.11967 14.4856 0.0872729 0.874916 -0.62227
-0.0217903 -0.7681 0.0188611 0.130978 1.26825 14.9413 0.102 0.874916 -0.874916
-0.0295481 -0.7681 0.0199887 0.0919385 1.41916 14.9413 0 0 0
-0.0378843 -0.884159 0.020818 0.0694719 1.55171 11.2693 0 0.874916 0.0516046
-0.04741 -1.00541 0.0218993 0.143139 1.66325 10.8136 0 0.874916 0.874916
-0.0580702 -1.10403 0.0224943 -0.0288687 1.77475 11.2693 0.102 0.874916 -0.874916
-0.0696493 -1.18691 0.0212991 -0.211206 1.89084 11.725 0.102 0.874916 -0.874916
-0.0820638 -1.27064 0.0184365 -0.358339 1.97959 5.78988 0 0.874916 -0.527719
-0.0951867 -1.32694 0.0138463 -0.553119 2.04035 6.2456 0.102 0.874916 -0.874916
-0.109381 -1.48585 0.00830583 -0.54554 2.10115 5.78988 0 0.874916 0.874916
-0.124581 -1.52286 0.00179547 -0.745999 2.16191 6.2456 0.102 0.874916 -0.874916
-0.140399 -1.60926 -0.00633189 -0.865476 2.22528 6.30388 0.0575219 0.874916 -0.111885
-0.156743 -1.62557 -0.0160915 -1.06931 2.29123 6.7596 0.102 0.874916 -0.874916
-0.173196 -1.63061 -0.027914 -1.27387 2.36178 7.21531 0.102 0.874916 -0.874916
-0.189641 -1.62359 -0.041803 -1.47836 2.43693 7.67103 0.102 0.874916 -0.874916
-0.206862 -1.78803 -0.0570169 -1.53695 2.51213 7.21531 0 0.874916 0.874916
-0.224894 -1.78158 -0.0734692 -1.72272 2.5527 0.754889 0 0.874916 -0.662182
-0.242724 -1.7485 -0.0918756 -1.92405 2.5626 1.21061 0.102 0.874916 -0.874916
