X Xd Y Yd Th Thd s Fn Ft
0 0 0 0 0 0 0 0 0
0.000582154 0.115709 0.000393791 0.0794594 0.0364574 7.29148 0.102 0.874916 0.874916
0.00113077 -0.00968151 0.00154993 0.148576 0.11238 7.74719 0.102 0.874916 -0.874916
0.000372365 -0.143134 0.00335453 0.207564 0.192905 8.20291 0.102 0.874916 -0.874916
-0.00116387 -0.1614 0.00531329 0.179794 0.27168 7.38798 0.0132207 0.113402 -0.113402
-0.00352501 -0.308581 0.00732295 0.216637 0.348577 7.84369 0.102 0.874916 -0.874916
-0.00740087 -0.461297 0.00964627 0.2416 0.430077 8.29941 0.102 0.874916 -0.874916
-0.0128439 -0.618829 0.0121576 0.253558 0.51618 8.75513 0.102 0.874916 -0.874916
-0.0198984 -0.780242 0.0147202 0.25141 0.606885 9.21085 0.102 0.874916 -0.874916
-0.0285284 -0.930474 0.0171762 0.232433 0.699001 9.02805 0.0933709 0.800899 -0.800899
-0.0387528 -1.09591 0.0193751 0.200099 0.792462 9.48377 0.102 0.874916 -0.874916
-0.0506489 -1.26122 0.0211688 0.15192 0.890527 9.93949 0.102 0.874916 -0.874916
-0.0642072 -1.42478 0.0223939 0.0872281 0.993195 10.3952 0.102 0.874916 -0.874916
-0.0794012 -1.58475 0.0228809 0.00554535 1.10046 10.8509 0.102 0.874916 -0.874916
-0.0961845 -1.73909 0.0224569 -0.0933683 1.21234 11.3066 0.102 0.874916 -0.874916
-0.114489 -1.88559 0.0209477 -0.209469 1.32881 11.7624 0.102 0.874916 -0.874916
-0.134225 -2.02193 0.0181814 -0.34238 1.44989 12.2181 0.102 0.874916 -0.874916
-0.155043 -2.0999 0.0141918 -0.45023 1.56568 10.6949 0.0640752 0.549612 -0.549612
-0.176836 -2.21654 0.00939285 -0.502269 1.65314 6.58387 0 0.874916 -0.0607665
-0.199866 -2.34626 0.0046465 -0.438357 1.71736 6.12816 0 0.874916 0.874916
-0.224238 -2.4821 0.000504349 -0.38267 1.77698 5.67244 0 0.874916 0.874916
-0.250009 -2.62315 -0.00311534 -0.334921 1.83199 5.21672 0 0.874916 0.874916
-0.27704 -2.73049 -0.00694279 -0.424427 1.86256 0.793621 0 0.874916 -0.140663
