X Xd Y Yd Th Thd s Fn Ft
0 0 0 0 0 0 0 0 0
0.000150743 0.0296825 0.000390971 0.0783113 0.0238324 4.76648 0.102 0.874916 0.228562
0.000410618 0.0203843 0.00157108 0.156038 0.090904 8.55251 0.102 0.874916 -0.0224145
0.00100648 0.0957868 0.00359058 0.246247 0.210263 15.1482 0.102 0.874916 0.696804
0.00238912 0.17514 0.00659844 0.352414 0.360981 14.6925 0 0.874916 0.874916
0.00446218 0.232148 0.0107324 0.468729 0.507096 14.2368 0 0.874916 0.874916
0.0064975 0.167904 0.0157682 0.527496 0.650894 14.2381 0.0511477 0.874916 -0.00253298
0.00826598 0.178498 0.0217252 0.65361 0.79242 13.7824 0 0.874916 0.874916
0.0100257 0.166066 0.028958 0.779605 0.929343 13.3266 0 0.874916 0.874916
0.0115486 0.13159 0.0374501 0.902446 1.06166 12.8709 0 0.874916 0.874916
0.0126185 0.076411 0.0471558 1.01946 1.18938 12.4152 0 0.874916 0.874916
0.0130343 0.00213826 0.0580044 1.12835 1.3125 11.9595 0 0.874916 0.874916
0.0126118 -0.0894288 0.0699042 1.22721 1.43101 11.5038 0 0.874916 0.874916
0.0112971 -0.173642 0.0826092 1.28764 1.5454 11.145 0 0.688811 0.688811
0.00895147 -0.294114 0.0959981 1.36214 1.65569 10.6893 0 0.874916 0.874916
0.00532973 -0.426129 0.110072 1.423 1.76137 10.2336 0 0.874916 0.874916
0.000585576 -0.511659 0.123548 1.24221 1.86701 10.6893 0.102 0.874916 -0.874916
-0.00494493 -0.581422 0.135155 1.05304 1.97725 11.145 0.102 0.874916 -0.874916
-0.0110948 -0.633885 0.144815 0.856997 2.09209 11.6007 0.102 0.874916 -0.874916
-0.0176821 -0.667639 0.152469 0.655902 2.21154 12.0564 0.102 0.874916 -0.874916
-0.0245116 -0.681466 0.158075 0.451915 2.33559 12.5121 0.102 0.874916 -0.874916
-0.0317607 -0.752735 0.161984 0.31941 2.46217 12.5541 0.0557008 0.874916 -0.0806429
-0.0401822 -0.915929 0.164894 0.252693 2.58669 12.0984 0 0.874916 0.874916
-0.0502309 -1.07454 0.16703 0.16628 2.7066 11.6427 0 0.874916 0.874916
-0.0609333 -1.04242 0.167814 -0.0122837 2.7928 5.36364 0 0.874916 -0.615759
-0.0710982 -0.968284 0.166751 -0.199411 2.84925 5.81935 0.102 0.874916 -0.874916
-0.0804717 -0.885582 0.16382 -0.381928 2.9103 6.27507 0.102 0.874916 -0.874916
-0.0889656 -0.793967 0.159073 -0.558919 2.97596 6.73079 0.102 0.874916 -0.874916
-0.097648 -0.925531 0.152737 -0.698532 3.04166 6.27507 0 0.874916 0.874916
-0.106458 -0.816636 0.144857 -0.862335 3.10732 6.73079 0.102 0.874916 -0.874916
-0.115299 -0.933894 0.135374 -1.01831 3.17302 6.27507 0 0.874916 0.874916
-0.125286 -1.04351 0.124279 -1.18149 3.23412 5.81935 0 0.874916 0.874916
-0.135661 -1.00993 0.111579 -1.33456 3.27056 1.35177 0 0.874916 -0.152051
-0.146364 -1.11022 0.0972468 -1.50541 3.28193 0.896049 0 0.874916 0.874916
-0.156914 -0.977351 0.0813512 -1.64334 3.29326 1.35177 0.102 0.874916 -0.874916
-0.167273 -1.07462 0.0638889 -1.81644 3.30464 0.896049 0 0.874916 0.874916
-0.178607 -1.17068 0.0446736 -1.99042 3.31141 0.440331 0 0.874916 0.874916
-0.189754 -1.03517 0.0238982 -2.1247 3.31813 0.896049 0.102 0.874916 -0.874916
-0.200681 -1.12939 0.00156296 -2.29996 3.32491 0.440331 0 0.874916 0.874916
-0.212556 -1.223 -0.0225449 -2.47564 3.32707 -0.0153859 0 0.874916 0.874916
-0.225085 -1.25824 -0.0480015 -2.56617 3.32606 -0.187057 0 0.329586 0.329586
