X Xd Y Yd Th Thd s Fn Ft
0 0 0 0 0 0 0 0 0
0.0003227 0.0639732 0.000391886 0.0786838 0.0288645 5.7729 0.102 0.874916 0.486189
0.00140425 0.149168 0.00160089 0.162844 0.120176 12.374 0.102 0.874916 0.698188
0.00339504 0.243191 0.00372186 0.260036 0.242875 11.9183 0 0.874916 0.874916
0.00625074 0.320171 0.00687811 0.367544 0.360971 11.4625 0 0.874916 0.874916
0.00979689 0.379703 0.0111617 0.482972 0.474464 11.0068 0 0.874916 0.874916
0.0138567 0.421726 0.0166413 0.60406 0.583354 10.5511 0 0.874916 0.874916
0.0182542 0.446472 0.0233635 0.728717 0.687642 10.0954 0 0.874916 0.874916
0.0228172 0.45442 0.0313545 0.855049 0.787327 9.63968 0 0.874916 0.874916
0.0273792 0.446247 0.0406228 0.981377 0.882409 9.18396 0 0.874916 0.874916
0.0317815 0.422784 0.0511608 1.10624 0.972889 8.72825 0 0.874916 0.874916
0.0358742 0.384972 0.0629474 1.22841 1.05877 8.27253 0 0.874916 0.874916
0.0395175 0.333831 0.0759501 1.34686 1.14004 7.81681 0 0.874916 0.874916
0.042582 0.270419 0.0901271 1.46079 1.21671 7.36109 0 0.874916 0.874916
0.0449492 0.195811 0.10543 1.56958 1.28878 6.90538 0 0.874916 0.874916
0.0465112 0.111073 0.121803 1.67282 1.35624 6.44966 0 0.874916 0.874916
0.0471712 0.0172446 0.139191 1.77024 1.41911 5.99394 0 0.874916 0.874916
0.0468421 -0.0846761 0.157533 1.86173 1.47737 5.53823 0 0.874916 0.874916
0.0454472 -0.193743 0.176769 1.94732 1.53103 5.08251 0 0.874916 0.874916
0.0428917 -0.312432 0.19567 1.79278 1.58464 5.53823 0.102 0.874916 -0.874916
0.0392411 -0.412292 0.214046 1.84574 1.63871 5.16459 0 0.717332 0.717332
0.0345434 -0.517828 0.23186 1.67907 1.69315 5.62031 0.102 0.874916 -0.874916
0.0287296 -0.634412 0.248569 1.62762 1.77015 9.66839 0.102 0.874916 0.0446668
0.0218866 -0.719101 0.264108 1.44632 1.87008 10.1241 0.102 0.874916 -0.874916
0.0142618 -0.78883 0.277776 1.25712 1.97461 10.5798 0.102 0.874916 -0.874916
0.00551611 -0.945484 0.290559 1.27164 2.07919 10.1241 0 0.874916 0.874916
-0.00483669 -1.10679 0.303408 1.26988 2.17917 9.66839 0 0.874916 0.874916
-0.0161348 -1.12792 0.315219 1.06663 2.2791 10.1241 0.102 0.874916 -0.874916
-0.0283539 -1.29342 0.325833 1.0321 2.37907 9.66839 0 0.874916 0.874916
-0.0422441 -1.45858 0.336017 0.981403 2.47444 9.21268 0 0.874916 0.874916
-0.0577947 -1.62194 0.345612 0.915401 2.56521 8.75696 0 0.874916 0.874916
-0.074981 -1.78229 0.354468 0.835066 2.65138 8.30124 0 0.874916 0.874916
-0.092824 -1.74855 0.361973 0.649895 2.73705 8.66604 0.0918254 0.874916 -0.700369
-0.110154 -1.68029 0.367583 0.460004 2.82685 9.12176 0.102 0.874916 -0.874916
-0.127261 -1.70568 0.371463 0.306519 2.9191 9.1449 0.0535899 0.874916 -0.0444304
-0.145175 -1.8416 0.373901 0.172914 3.00918 8.68919 0 0.874916 0.874916
-0.163254 -1.73529 0.37481 0.00693425 3.09922 9.1449 0.102 0.874916 -0.874916
-0.181373 -1.85206 0.374107 -0.14949 3.18931 8.68919 0 0.874916 0.874916
-0.199784 -1.79139 0.371837 -0.300536 3.27804 8.88455 0.0728634 0.874916 -0.375072
-0.217202 -1.65509 0.368126 -0.433582 3.37006 9.34027 0.102 0.874916 -0.874916
-0.233203 -1.51055 0.363136 -0.553374 3.46667 9.79598 0.102 0.874916 -0.874916
-0.248803 -1.57686 0.356599 -0.744121 3.56333 9.34027 0 0.874916 0.874916
-0.264243 -1.47872 0.348472 -0.865238 3.63078 3.96226 0 0.874916 -0.385102
-0.278569 -1.35666 0.339202 -0.97113 3.64046 -2.10513 0 0.874916 -0.561572
-0.292511 -1.40526 0.328406 -1.16851 3.61692 -2.56085 0 0.874916 0.874916
-0.305917 -1.24815 0.31615 -1.25998 3.59333 -2.10513 0.102 0.874916 -0.874916
-0.317757 -1.09503 0.302946 -1.35614 3.57429 -1.6616 0.100636 0.874916 -0.851523
-0.328041 -0.940029 0.288764 -1.45357 3.55979 -1.20588 0.102 0.874916 -0.874916
-0.336764 -0.785756 0.273587 -1.55288 3.54989 -0.750162 0.102 0.874916 -0.874916
-0.345007 -0.847438 0.256939 -1.74564 3.54003 -1.20588 0 0.874916 0.874916
-0.3528 -0.694386 0.238797 -1.848 3.53013 -0.750162 0.102 0.874916 -0.874916
-0.35905 -0.541821 0.219616 -1.95152 3.52483 -0.294444 0.102 0.874916 -0.874916
-0.363761 -0.389451 0.199386 -2.0555 3.52414 0.161273 0.102 0.874916 -0.874916
-0.366932 -0.236978 0.178106 -2.15923 3.52804 0.61699 0.102 0.874916 -0.874916
-0.368562 -0.0841085 0.155783 -2.26203 3.53655 1.07271 0.102 0.874916 -0.874916
-0.368644 0.0694393 0.132429 -2.36317 3.54967 1.52842 0.102 0.874916 -0.874916
-0.367171 0.223924 0.108065 -2.46194 3.56738 1.98414 0.102 0.874916 -0.874916
-0.36452 0.30196 0.0828587 -2.52997 3.5691 -1.68057 0 0.439735 -0.439735
-0.361765 0.242524 0.0563369 -2.7236 3.54985 -2.13629 0 0.874916 0.874916
-0.358547 0.395899 0.0283232 -2.82517 3.53055 -1.68057 0.102 0.874916 -0.874916
-0.353786 0.548188 -0.000729905 -2.92933 3.51585 -1.22485 0.102 0.874916 -0.874916
-0.347492 0.699659 -0.0308451 -3.03538 3.50576 -0.769134 0.102 0.874916 -0.874916
