X Xd Y Yd Th Thd s Fn Ft
0 0 0 0 0 0 0 0 0
0.000582154 0.115709 0.000393791 0.0794594 0.0364574 7.29148 0.102 0.874916 0.874916
0.00215081 0.193503 0.00161414 0.164399 0.142295 13.7301 0.102 0.874916 0.656611
0.00457131 0.283537 0.00376338 0.26423 0.27869 13.2744 0 0.874916 0.874916
0.00780494 0.354197 0.00697742 0.374861 0.410483 12.8187 0 0.874916 0.874916
0.0116529 0.404937 0.0113506 0.493373 0.537674 12.363 0 0.874916 0.874916
0.0159131 0.435654 0.0169486 0.616986 0.660261 11.9073 0 0.874916 0.874916
0.0203845 0.446629 0.0238097 0.743117 0.778246 11.4515 0 0.874916 0.874916
0.0248704 0.438461 0.0319475 0.869419 0.891628 10.9958 0 0.874916 0.874916
0.0291816 0.412009 0.041353 0.993802 1.00041 10.5401 0 0.874916 0.874916
0.0331385 0.368335 0.0519974 1.11445 1.10458 10.0844 0 0.874916 0.874916
0.0365732 0.30864 0.0638354 1.22984 1.20416 9.62868 0 0.874916 0.874916
0.0393302 0.234223 0.0768071 1.33871 1.29913 9.17296 0 0.874916 0.874916
0.0409875 0.0939736 0.089704 1.21167 1.39405 9.62868 0.102 0.874916 -0.874916
0.0414422 -0.00702309 0.102411 1.30383 1.48903 9.17296 0 0.874916 0.874916
0.0408169 -0.119734 0.115999 1.38608 1.57939 8.71725 0 0.874916 0.874916
0.0390446 -0.230456 0.129196 1.22393 1.66972 9.17296 0.102 0.874916 -0.874916
0.0362121 -0.329315 0.140707 1.05207 1.76464 9.62868 0.102 0.874916 -0.874916
0.0324467 -0.414816 0.150436 0.871257 1.86417 10.0844 0.102 0.874916 -0.874916
0.0278907 -0.485461 0.158298 0.68249 1.9683 10.5401 0.102 0.874916 -0.874916
0.0224735 -0.587043 0.164713 0.584771 2.09297 14.182 0.102 0.874916 -0.0593016
0.015736 -0.749463 0.170602 0.577483 2.23393 13.7263 0 0.874916 0.874916
0.00734116 -0.914722 0.176303 0.547439 2.37028 13.2706 0 0.874916 0.874916
-0.00272393 -1.07971 0.18159 0.495223 2.50204 12.8149 0 0.874916 0.874916
-0.0144422 -1.24162 0.186242 0.421812 2.62919 12.3592 0 0.874916 0.874916
-0.0277701 -1.398 0.190052 0.328501 2.75174 11.9035 0 0.874916 0.874916
-0.0426408 -1.54674 0.192826 0.216816 2.86969 11.4477 0 0.874916 0.874916
-0.0589683 -1.68611 0.194387 0.088446 2.98303 10.992 0 0.874916 0.874916
-0.0755566 -1.59541 0.194441 -0.0776448 3.09606 11.3941 0.0959985 0.874916 -0.771959
-0.0916614 -1.591 0.192876 -0.233657 3.23017 15.1993 0.102 0.874916 -0.0175143
-0.108229 -1.68736 0.189661 -0.407221 3.3814 14.7436 0 0.874916 0.874916
-0.124544 -1.53991 0.184959 -0.521368 3.53259 15.1993 0.102 0.874916 -0.874916
-0.139978 -1.51312 0.178906 -0.677928 3.68554 15.0865 0.0383765 0.874916 0.216559
-0.155419 -1.54059 0.171052 -0.880148 3.83563 14.6308 0 0.874916 0.874916
-0.171015 -1.54372 0.16114 -1.08464 3.98112 14.1751 0 0.874916 0.874916
-0.186523 -1.52321 0.149167 -1.2879 4.12201 13.7193 0 0.874916 0.874916
-0.201104 -1.36346 0.136161 -1.2837 4.26286 14.1751 0.102 0.874916 -0.874916
-0.214107 -1.21153 0.12331 -1.25716 4.4083 14.6308 0.102 0.874916 -0.874916
-0.225629 -1.07091 0.110835 -1.20897 4.55835 15.0865 0.102 0.874916 -0.874916
-0.235803 -0.945159 0.098951 -1.14046 4.71301 15.5422 0.102 0.874916 -0.874916
-0.244734 -0.81944 0.0866829 -1.28708 4.8677 15.0865 0 0.874916 0.874916
-0.252319 -0.678836 0.0730341 -1.41338 5.0178 14.6308 0 0.874916 0.874916
-0.258829 -0.613469 0.0593157 -1.3004 5.16785 15.0865 0.102 0.874916 -0.874916
-0.264229 -0.453355 0.0457573 -1.38122 5.31794 14.6308 0 0.874916 0.874916
-0.267988 -0.288823 0.031503 -1.438 5.46344 14.1751 0 0.874916 0.874916
-0.270846 -0.280789 0.017544 -1.32483 5.60851 14.5554 0.0935675 0.874916 -0.730254
-0.273352 -0.216774 0.00445138 -1.26583 5.73564 10.5794 0 0.874916 -0.0262313
-0.275557 -0.221796 -0.0078458 -1.16835 5.81285 4.65183 0 0.874916 -0.525769
-0.277014 -0.0655254 -0.019573 -1.15254 5.85755 4.19612 0 0.874916 0.874916
-0.276971 0.075065 -0.0310781 -1.12447 5.89794 3.79633 0.00625973 0.874916 0.767529
-0.276049 0.10744 -0.0420654 -1.05041 5.91529 -0.400616 0 0.874916 -0.0827728
