X Xd Y Yd Th Thd s Fn Ft
0 0 0 0 0 0 0 0 0
0.000582154 0.115709 0.000393791 0.0794594 0.0364574 7.29148 0.102 0.874916 0.874916
0.00200632 0.164736 0.00160445 0.161915 0.138055 12.8823 0.102 0.874916 0.439585
0.0041411 0.255953 0.00372536 0.260992 0.265888 12.4266 0 0.874916 0.874916
0.00710766 0.329159 0.00690087 0.37041 0.389118 11.9709 0 0.874916 0.874916
0.0107216 0.383921 0.0112224 0.487585 0.507746 11.5152 0 0.874916 0.874916
0.014796 0.42018 0.0167559 0.610067 0.62177 11.0595 0 0.874916 0.874916
0.0191451 0.438201 0.0235436 0.735593 0.731192 10.6037 0 0.874916 0.874916
0.0235871 0.438521 0.0316056 0.862109 0.836011 10.148 0 0.874916 0.874916
0.0279469 0.421892 0.0409428 0.987794 0.936228 9.6923 0 0.874916 0.874916
0.0320578 0.389234 0.0515385 1.11107 1.03184 9.23658 0 0.874916 0.874916
0.035763 0.34159 0.0633616 1.2306 1.12285 8.78086 0 0.874916 0.874916
0.0389167 0.280078 0.0763686 1.34529 1.20926 8.32515 0 0.874916 0.874916
0.0413846 0.205864 0.0905061 1.45428 1.29107 7.86943 0 0.874916 0.874916
0.0430443 0.120122 0.105713 1.5569 1.36827 7.41371 0 0.874916 0.874916
0.0442041 0.10924 0.121319 1.53311 1.44289 7.36216 0 0.0989769 0.0989769
0.0447858 0.00337795 0.137252 1.62141 1.51497 6.90644 0 0.874916 0.874916
0.0442156 -0.116098 0.152867 1.4677 1.587 7.36216 0.102 0.874916 -0.874916
0.042456 -0.23356 0.167525 1.4335 1.6435 3.79116 0 0.874916 0.0774603
0.0394639 -0.360822 0.182342 1.50045 1.67952 3.33545 0 0.874916 0.874916
0.0353084 -0.462271 0.19665 1.3305 1.71548 3.79116 0.102 0.874916 -0.874916
0.0300785 -0.574195 0.209691 1.25046 1.75421 3.87756 0.0606691 0.874916 -0.165876
0.0235908 -0.712428 0.222586 1.30264 1.79109 3.42185 0 0.874916 0.874916
0.01596 -0.798608 0.234843 1.12217 1.82793 3.87756 0.102 0.874916 -0.874916
0.0074861 -0.87919 0.245261 0.938436 1.86937 4.33328 0.102 0.874916 -0.874916
-0.00213095 -1.02716 0.254921 0.973797 1.91086 3.87756 0 0.874916 0.874916
-0.013257 -1.17793 0.264909 1.0033 1.94774 3.42185 0 0.874916 0.874916
-0.02574 -1.29489 0.274732 0.940095 2.0051 7.98025 0.102 0.874916 0.1753
-0.0390823 -1.34547 0.283247 0.743387 2.08798 8.43597 0.102 0.874916 -0.874916
-0.0528685 -1.38246 0.289756 0.542952 2.17546 8.89169 0.102 0.874916 -0.874916
-0.0669559 -1.40484 0.294226 0.339858 2.26754 9.34741 0.102 0.874916 -0.874916
-0.0811923 -1.41165 0.296636 0.135391 2.36423 9.80312 0.102 0.874916 -0.874916
-0.0954162 -1.40209 0.296982 -0.0689334 2.46552 10.2588 0.102 0.874916 -0.874916
-0.109459 -1.37549 0.295271 -0.271377 2.57141 10.7146 0.102 0.874916 -0.874916
-0.123146 -1.3314 0.291533 -0.469987 2.68191 11.1703 0.102 0.874916 -0.874916
-0.137367 -1.48509 0.286297 -0.570558 2.79245 10.7146 0 0.874916 0.874916
-0.15199 -1.4071 0.279602 -0.755621 2.90295 11.1703 0.102 0.874916 -0.874916
-0.165745 -1.31317 0.271084 -0.930974 3.01804 11.626 0.102 0.874916 -0.874916
-0.178475 -1.20393 0.260853 -1.09438 3.13775 12.0817 0.102 0.874916 -0.874916
-0.190634 -1.20393 0.249605 -1.13342 3.25977 12.0817 0 0 0
-0.202124 -1.06789 0.237477 -1.26675 3.38407 12.5374 0.102 0.874916 -0.874916
-0.212183 -0.921033 0.224089 -1.38215 3.51298 12.9931 0.102 0.874916 -0.874916
-0.220714 -0.765463 0.209635 -1.47768 3.64649 13.4489 0.102 0.874916 -0.874916
-0.227641 -0.603685 0.194322 -1.55162 3.7846 13.9046 0.102 0.874916 -0.874916
-0.232914 -0.438624 0.178376 -1.60259 3.92732 14.3603 0.102 0.874916 -0.874916
-0.236517 -0.273582 0.162034 -1.62958 4.07463 14.816 0.102 0.874916 -0.874916
-0.239119 -0.23731 0.144568 -1.83008 4.222 14.3603 0 0.874916 0.874916
-0.241516 -0.23731 0.125889 -1.86912 4.36704 14.3603 0 0 -0
-0.243525 -0.156362 0.106085 -2.0525 4.5098 13.9046 0 0.874916 0.874916
-0.244618 -0.055995 0.0844894 -2.22313 4.64795 13.4489 0 0.874916 0.874916
-0.244595 0.061186 0.061958 -2.23646 4.76059 8.8082 0 0.874916 -0.196354
-0.243349 0.188476 0.0386358 -2.38139 4.84727 8.35249 0 0.874916 0.874916
-0.240889 0.299245 0.014618 -2.37341 4.90821 3.6696 0 0.874916 -0.207163
-0.237287 0.415103 -0.00945946 -2.39425 4.92681 -0.0249926 0 0.874916 0.0458213
