X Xd Y Yd Th Thd s Fn Ft
0 0 0 0 0 0 0 0 0
0.000582154 0.115709 0.000393791 0.0794594 0.0364574 7.29148 0.102 0.874916 0.874916
0.00195752 0.155019 0.00160122 0.161095 0.136624 12.596 0.102 0.874916 0.366292
0.00284323 0.0170308 0.00350514 0.21346 0.266122 13.0517 0.102 0.874916 -0.874916
0.00227945 -0.131764 0.00584507 0.246897 0.400223 13.5074 0.102 0.874916 -0.874916
0.000168358 -0.289022 0.00841976 0.25943 0.538927 13.9632 0.102 0.874916 -0.874916
-0.00258571 -0.259817 0.0116559 0.383292 0.677676 13.5074 0 0.874916 0.874916
-0.00603595 -0.425187 0.0153839 0.350778 0.81638 13.9632 0.102 0.874916 -0.874916
-0.0111555 -0.589825 0.0186675 0.294963 0.959686 14.4189 0.102 0.874916 -0.874916
-0.0179201 -0.750278 0.021269 0.215443 1.1076 14.8746 0.102 0.874916 -0.874916
-0.0259224 -0.837576 0.0237383 0.271917 1.25675 14.6594 0.0269197 0.874916 0.413103
-0.0349991 -0.960812 0.0262537 0.223173 1.37964 9.62443 0 0.874916 -0.297295
-0.045374 -1.0933 0.0278272 0.0848472 1.47912 10.0801 0.102 0.874916 -0.874916
-0.0570348 -1.21502 0.0279385 -0.0664198 1.58321 10.5359 0.102 0.874916 -0.874916
-0.0699186 -1.33937 0.0276299 0.00383656 1.68734 10.0801 0 0.874916 0.874916
-0.0839375 -1.43525 0.026807 -0.170167 1.79143 10.5359 0.102 0.874916 -0.874916
-0.0988518 -1.51626 0.0241786 -0.353582 1.90012 10.9916 0.102 0.874916 -0.874916
-0.114653 -1.61225 0.020047 -0.467482 2.01179 11.1216 0.0655478 0.874916 -0.249571
-0.131726 -1.77091 0.0153813 -0.459256 2.12184 10.6659 0 0.874916 0.874916
-0.150423 -1.93374 0.0107117 -0.468368 2.22728 10.2101 0 0.874916 0.874916
-0.170293 -2.0001 0.00527542 -0.610396 2.30577 5.2835 0 0.874916 -0.269561
-0.190521 -2.00395 -0.00191243 -0.815002 2.36142 5.73922 0.102 0.874916 -0.874916
-0.21074 -1.99821 -0.011167 -1.01955 2.42166 6.19493 0.102 0.874916 -0.874916
-0.230851 -1.98215 -0.0224846 -1.22341 2.48651 6.65065 0.102 0.874916 -0.874916
-0.250745 -1.95506 -0.0358547 -1.42582 2.55596 7.10637 0.102 0.874916 -0.874916
-0.270307 -1.91633 -0.051258 -1.62586 2.63001 7.56208 0.102 0.874916 -0.874916
-0.289418 -1.86545 -0.0686657 -1.82248 2.70867 8.0178 0.102 0.874916 -0.874916
-0.307957 -1.80391 -0.088039 -2.01528 2.75319 0.726326 0 0.874916 -0.874916
