X Xd Y Yd Th Thd s Fn Ft
0 0 0 0 0 0 0 0 0
0.000582154 0.115709 0.000393791 0.0794594 0.0364574 7.29148 0.102 0.874916 0.874916
0.00113077 -0.00968151 0.00154993 0.148576 0.11238 7.74719 0.102 0.874916 -0.874916
0.000372365 -0.143134 0.00335453 0.207564 0.192905 8.20291 0.102 0.874916 -0.874916
-0.00177258 -0.284233 0.00569909 0.255175 0.278033 8.65863 0.102 0.874916 -0.874916
-0.00471473 -0.300696 0.00867304 0.334203 0.388143 13.1902 0.102 0.874916 0.168436
-0.00746474 -0.246742 0.0126297 0.451636 0.519086 12.7345 0 0.874916 0.874916
-0.00977242 -0.213309 0.017803 0.574706 0.645426 12.2788 0 0.874916 0.874916
-0.0119268 -0.213309 0.0234124 0.535666 0.769442 12.2788 0 0 0
-0.0140813 -0.213309 0.0286274 0.496626 0.893457 12.2788 0 0 -0
-0.0170543 -0.376439 0.0333253 0.429551 1.01975 12.7345 0.102 0.874916 -0.874916
-0.0208563 -0.376439 0.0374685 0.390511 1.14837 12.7345 0 0 0
-0.0254191 -0.527065 0.0408911 0.282867 1.27927 13.1902 0.102 0.874916 -0.874916
-0.0312993 -0.639119 0.0437378 0.27865 1.39432 9.55555 0 0.874916 0.0611595
-0.0382489 -0.740102 0.047021 0.370819 1.48855 9.09983 0 0.874916 0.874916
-0.0462955 -0.852813 0.0500563 0.227092 1.58002 9.01264 0.0947645 0.812852 -0.812852
-0.0555166 -0.975992 0.0527172 0.2987 1.66877 8.55693 0 0.874916 0.874916
-0.065881 -1.07539 0.0548842 0.127237 1.75747 9.01264 0.102 0.874916 -0.874916
-0.0774398 -1.21617 0.0564204 0.175363 1.84622 8.55693 0 0.874916 0.874916
-0.0902706 -1.32518 0.057785 0.0928248 1.91211 4.44999 0 0.874916 -0.0597319
-0.104408 -1.47623 0.0588724 0.121707 1.95478 3.99427 0 0.874916 0.874916
-0.120084 -1.6299 0.0602202 0.144437 1.99284 3.53855 0 0.874916 0.874916
-0.137323 -1.78569 0.0617693 0.161629 2.0263 3.08284 0 0.874916 0.874916
-0.155853 -1.88433 0.0628845 0.0580035 2.03608 -1.18816 0 0.874916 -0.101727
-0.175148 -1.93727 0.06249 -0.13798 2.02636 -0.732442 0.102 0.874916 -0.874916
-0.194984 -1.99137 0.0601182 -0.333566 2.02124 -0.276724 0.102 0.874916 -0.874916
-0.215369 -2.04592 0.055772 -0.528998 2.02073 0.178993 0.102 0.874916 -0.874916
-0.236305 -2.10019 0.0494517 -0.724526 2.02481 0.63471 0.102 0.874916 -0.874916
-0.257785 -2.15346 0.041155 -0.920396 2.0335 1.09043 0.102 0.874916 -0.874916
-0.279794 -2.20501 0.0308774 -1.11684 2.04679 1.54614 0.102 0.874916 -0.874916
-0.302065 -2.20501 0.0194021 -1.15588 2.06241 1.54614 0 0 0
