X Xd Y Yd Th Thd s Fn Ft
0 0 0 0 0 0 0 0 0
0.000582154 0.115709 0.000393791 0.0794594 0.0364574 7.29148 0.102 0.874916 0.874916
0.00113077 -0.00968151 0.00154993 0.148576 0.11238 7.74719 0.102 0.874916 -0.874916
0.000534106 -0.110843 0.00337709 0.212524 0.19227 8.07585 0.0877801 0.874916 -0.630971
-0.00128423 -0.251833 0.00577249 0.260315 0.276114 8.53156 0.102 0.874916 -0.874916
-0.00456186 -0.399764 0.00858938 0.295655 0.364562 8.98728 0.102 0.874916 -0.874916
-0.00936501 -0.553821 0.0116957 0.317284 0.457612 9.443 0.102 0.874916 -0.874916
-0.0152894 -0.621812 0.015192 0.37433 0.570549 12.9555 0.102 0.874916 -0.0924245
-0.0223853 -0.785479 0.018919 0.359913 0.703678 13.4113 0.102 0.874916 -0.874916
-0.0302874 -0.782929 0.023186 0.486363 0.836853 12.9555 0 0.874916 0.874916
-0.0382725 -0.802002 0.0287272 0.611739 0.965426 12.4998 0 0.874916 0.874916
-0.0465541 -0.841635 0.0355183 0.73341 1.0894 12.0441 0 0.874916 0.874916
-0.0558339 -0.996258 0.0424513 0.635292 1.21332 12.4998 0.102 0.874916 -0.874916
-0.0662701 -1.07411 0.049411 0.742326 1.33729 12.0441 0 0.874916 0.874916
-0.0775801 -1.16913 0.0574006 0.838835 1.45666 11.5884 0 0.874916 0.874916
-0.0899274 -1.27933 0.0663059 0.923323 1.57142 11.1327 0 0.874916 0.874916
-0.103455 -1.40271 0.0759996 0.994664 1.68158 10.6769 0 0.874916 0.874916
-0.118127 -1.5014 0.0852593 0.835551 1.79141 11.075 0.0955487 0.874916 -0.764242
-0.133708 -1.58203 0.092788 0.651927 1.90555 11.5307 0.102 0.874916 -0.874916
-0.150445 -1.7349 0.0995095 0.676397 2.01973 11.075 0 0.874916 0.874916
-0.168212 -1.7807 0.105355 0.478278 2.13386 11.5307 0.102 0.874916 -0.874916
-0.186348 -1.80772 0.109176 0.275923 2.2526 11.9865 0.102 0.874916 -0.874916
-0.204659 -1.81482 0.110942 0.071509 2.37594 12.4422 0.102 0.874916 -0.874916
-0.222938 -1.80115 0.110643 -0.132484 2.50389 12.8979 0.102 0.874916 -0.874916
-0.240973 -1.76617 0.108297 -0.333296 2.63644 13.3536 0.102 0.874916 -0.874916
-0.258547 -1.70977 0.103951 -0.527931 2.77359 13.8093 0.102 0.874916 -0.874916
-0.275446 -1.6323 0.0976829 -0.71321 2.91534 14.265 0.102 0.874916 -0.874916
-0.29146 -1.53464 0.0896043 -0.885847 3.06169 14.7208 0.102 0.874916 -0.874916
-0.306393 -1.41828 0.079859 -1.04254 3.21265 15.1765 0.102 0.874916 -0.874916
-0.320309 -1.33495 0.068813 -1.14375 3.35832 13.6535 0.0640859 0.549704 -0.549704
-0.33343 -1.26173 0.0568555 -1.2234 3.47778 9.96577 0 0.442498 -0.442498
-0.345416 -1.10916 0.0439694 -1.32671 3.58071 10.4215 0.102 0.874916 -0.874916
-0.35583 -0.95068 0.0301207 -1.41363 3.68825 10.8772 0.102 0.874916 -0.874916
-0.364948 -0.852797 0.0152647 -1.5279 3.77303 5.86089 0 0.874916 -0.292515
-0.372741 -0.688461 -0.000473104 -1.58741 3.8345 6.31661 0.102 0.874916 -0.874916
-0.378868 -0.523159 -0.0167601 -1.6364 3.90058 6.77233 0.102 0.874916 -0.874916
-0.384123 -0.515552 -0.0342785 -1.83447 3.96688 6.35256 0.0040232 0.874916 0.805897
-0.388801 -0.409372 -0.0532885 -1.93011 4.00764 1.67281 0 0.874916 -0.20636
