X Xd Y Yd Th Thd s Fn Ft
0 0 0 0 0 0 0 0 0
0.00058581 0.117206 0.000390184 0.0779923 -0.00227859 -0.455717 0 0.874916 0.874916
0.001186 0.000534552 0.0015703 0.156517 -0.00460274 2.25514e-17 0.102 0.874916 -0.874916
0.000608293 -0.116132 0.003544 0.235048 -0.00232416 0.455717 0.102 0.874916 -0.874916
-0.00114997 -0.233333 0.00630865 0.313045 0.00455717 0.911434 0.102 0.874916 -0.874916
-0.00409685 -0.351601 0.00985614 0.389964 0.0160412 1.36715 0.102 0.874916 -0.874916
-0.00824573 -0.471452 0.0141728 0.465243 0.0321281 1.82287 0.102 0.874916 -0.874916
-0.0136151 -0.593382 0.0192392 0.538302 0.0528176 2.27859 0.102 0.874916 -0.874916
-0.0190588 -0.483929 0.0251005 0.623571 0.0735528 1.82287 0 0.874916 0.874916
-0.0234091 -0.376787 0.0318334 0.710841 0.0896851 1.36715 0 0.874916 0.874916
-0.0278529 -0.504725 0.0393454 0.776992 0.105772 1.82287 0.102 0.874916 -0.874916
-0.0330349 -0.5223 0.0475775 0.85379 0.143046 5.59554 0.102 0.874916 -0.0258341
-0.0384146 -0.544666 0.0565818 0.929699 0.218675 9.41819 0.102 0.874916 -0.0130416
-0.0438013 -0.524385 0.0664111 1.01798 0.341058 14.8702 0.102 0.874916 0.404047
-0.0487786 -0.464432 0.0772612 1.13318 0.488969 14.4145 0 0.874916 0.874916
-0.0532652 -0.427494 0.0893132 1.25545 0.632277 13.9588 0 0.874916 0.874916
-0.0574941 -0.413596 0.102621 1.38133 0.770982 13.5031 0 0.874916 0.874916
-0.0624988 -0.578856 0.116352 1.33338 0.909641 13.9588 0.102 0.874916 -0.874916
-0.0684852 -0.610646 0.13044 1.45676 1.04835 13.5031 0 0.874916 0.874916
-0.074903 -0.664234 0.145747 1.57431 1.18245 13.0473 0 0.874916 0.874916
-0.0819642 -0.737943 0.162201 1.68347 1.31195 12.5916 0 0.874916 0.874916
-0.0894174 -0.737943 0.179009 1.64443 1.43912 12.5916 0 0 -0
-0.097506 -0.862659 0.194892 1.49657 1.56858 13.0473 0.102 0.874916 -0.874916
-0.10678 -0.971996 0.209203 1.33328 1.70263 13.5031 0.102 0.874916 -0.874916
-0.11707 -1.06343 0.221795 1.15629 1.84129 13.9588 0.102 0.874916 -0.874916
-0.127811 -1.06343 0.233278 1.11725 1.98228 13.9588 0 0 0
-0.138614 -1.07506 0.244185 1.04141 2.11687 12.6797 0.0237866 0.204032 -0.204032
-0.149634 -1.10391 0.253696 0.839387 2.24721 13.1354 0.102 0.874916 -0.874916
-0.160837 -1.11095 0.261153 0.634991 2.38216 13.5911 0.102 0.874916 -0.874916
-0.171999 -1.09531 0.266545 0.431195 2.5217 14.0469 0.102 0.874916 -0.874916
-0.182887 -1.05654 0.269896 0.231273 2.66586 14.5026 0.102 0.874916 -0.874916
-0.19355 -1.05175 0.27139 0.0629961 2.8134 14.7171 0.0750033 0.874916 -0.411782
-0.203772 -0.967877 0.271107 -0.118687 2.96433 15.1728 0.102 0.874916 -0.874916
-0.214202 -1.09621 0.269207 -0.262194 3.11529 14.7171 0 0.874916 0.874916
-0.225393 -1.11706 0.265776 -0.41936 3.26342 14.6142 0.0394941 0.874916 0.197387
-0.236597 -1.09848 0.260765 -0.574001 3.41094 14.5981 0.0491922 0.874916 0.0310127
-0.248065 -1.16953 0.254033 -0.762496 3.55611 14.1424 0 0.874916 0.874916
-0.260141 -1.21858 0.245353 -0.959594 3.69666 13.6867 0 0.874916 0.874916
-0.271635 -1.05523 0.235313 -1.02519 3.83718 14.1424 0.102 0.874916 -0.874916
-0.281675 -0.930591 0.224537 -1.10664 3.98119 14.3774 0.0772995 0.874916 -0.451174
-0.29099 -0.909902 0.212341 -1.30988 4.12412 13.9217 0 0.874916 0.874916
-0.299567 -0.786685 0.1988 -1.36908 4.26558 14.0912 0.0699719 0.874916 -0.325467
-0.307202 -0.720975 0.18401 -1.56002 4.40562 13.6355 0 0.874916 0.874916
-0.313994 -0.621139 0.167624 -1.68367 4.5422 13.4073 0.0254692 0.874916 0.437986
-0.319692 -0.505669 0.150308 -1.74356 4.65944 9.77157 0 0.874916 0.0608804
-0.324226 -0.389163 0.131906 -1.90023 4.75585 9.31585 0 0.874916 0.874916
-0.32753 -0.262111 0.111977 -2.04545 4.84766 8.86013 0 0.874916 0.874916
-0.329637 -0.154701 0.0914482 -2.01834 4.91094 3.61757 0 0.874916 -0.35043
-0.330504 -0.0152184 0.0704172 -2.14669 4.94519 3.16186 0 0.874916 0.874916
-0.329949 0.12705 0.0481129 -2.27053 4.97485 2.70614 0 0.874916 0.874916
-0.327945 0.271589 0.0245779 -2.39045 4.9999 2.25042 0 0.874916 0.874916
-0.324471 0.417932 -0.000151155 -2.50705 5.02036 1.79471 0 0.874916 0.874916
-0.319512 0.565663 -0.026044 -2.62098 5.0362 1.33899 0 0.874916 0.874916
