X Xd Y Yd Th Thd s Fn Ft
0 0 0 0 0 0 0 0 0
0.000308313 0.0611043 0.000391799 0.0786483 0.0284435 5.6887 0.102 0.874916 0.464635
0.00146238 0.16653 0.00160572 0.164209 0.121867 12.8823 0.102 0.874916 0.849857
0.00362624 0.259971 0.00374208 0.261791 0.2497 12.4266 0 0.874916 0.874916
0.00664522 0.335571 0.00691939 0.370005 0.37293 11.9708 0 0.874916 0.874916
0.0103364 0.392854 0.0112321 0.486272 0.491557 11.5151 0 0.874916 0.874916
0.0143529 0.401865 0.0161343 0.48463 0.60733 11.4092 0 0.20331 0.20331
0.0185279 0.421973 0.0216536 0.609908 0.720285 10.9535 0 0.874916 0.874916
0.0228142 0.423809 0.028446 0.736409 0.828636 10.4978 0 0.874916 0.874916
0.0270305 0.408108 0.0365139 0.86218 0.932386 10.0421 0 0.874916 0.874916
0.0311524 0.408108 0.0450267 0.82314 1.03381 10.0421 0 0 -0
0.0350445 0.359516 0.0539407 0.942373 1.13296 9.58637 0 0.874916 0.874916
0.0384258 0.307557 0.0638909 1.028 1.22792 9.21462 0 0.71371 0.71371
0.0411553 0.229947 0.0748158 1.13522 1.31871 8.7589 0 0.874916 0.874916
0.0430366 0.13971 0.086787 1.23501 1.4049 8.30318 0 0.874916 0.874916
0.0439489 0.0381511 0.0997264 1.32676 1.48648 7.84746 0 0.874916 0.874916
0.0437841 -0.0734527 0.11355 1.41005 1.56346 7.39175 0 0.874916 0.874916
0.042467 -0.186934 0.127001 1.25042 1.6404 7.84746 0.102 0.874916 -0.874916
0.0400523 -0.290514 0.138796 1.08219 1.72193 8.30318 0.102 0.874916 -0.874916
0.0366461 -0.382911 0.148851 0.905745 1.80807 8.7589 0.102 0.874916 -0.874916
0.0323681 -0.462812 0.157085 0.721685 1.89882 9.21462 0.102 0.874916 -0.874916
0.0273511 -0.528894 0.163425 0.530835 1.99416 9.67033 0.102 0.874916 -0.874916
0.0215154 -0.626579 0.168268 0.425656 2.09212 9.72684 0.0573235 0.874916 -0.108481
0.0143813 -0.788293 0.172563 0.422132 2.18808 9.27112 0 0.874916 0.874916
0.00630632 -0.80828 0.175811 0.218735 2.284 9.72684 0.102 0.874916 -0.874916
-0.0018902 -0.812058 0.176998 0.014176 2.38452 10.1826 0.102 0.874916 -0.874916
-0.0100405 -0.798831 0.176119 -0.18989 2.48964 10.6383 0.102 0.874916 -0.874916
-0.0189249 -0.961535 0.173868 -0.259528 2.59481 10.1826 0 0.874916 0.874916
-0.0294339 -1.12024 0.170829 -0.345717 2.69537 9.72684 0 0.874916 0.874916
-0.0409961 -1.16837 0.166611 -0.491521 2.77458 5.92065 0 0.874916 0.0172558
-0.05281 -1.17031 0.160833 -0.654339 2.80916 0.876293 0 0.874916 -0.299694
-0.0653738 -1.31897 0.153665 -0.766405 2.81573 0.420576 0 0.874916 0.874916
-0.0785783 -1.29543 0.145072 -0.936855 2.82122 0.669909 0.0789032 0.874916 -0.478686
-0.0921826 -1.39945 0.134969 -1.06499 2.82661 0.3936 0.0200779 0.874916 0.530476
-0.107055 -1.547 0.123641 -1.17929 2.82831 -0.0621168 0 0.874916 0.874916
-0.123417 -1.69459 0.111159 -1.2935 2.8254 -0.517834 0 0.874916 0.874916
-0.140159 -1.61997 0.0971606 -1.48041 2.82245 -0.0621168 0.102 0.874916 -0.874916
-0.156171 -1.55007 0.0813184 -1.65844 2.82175 -0.0756057 0.0958109 0.821829 -0.821829
-0.171519 -1.4885 0.063758 -1.82051 2.81743 -0.787078 0.0847224 0.726716 -0.726716
-0.187295 -1.63717 0.0448092 -1.93257 2.8072 -1.2428 0 0.874916 0.874916
-0.203473 -1.56579 0.0243483 -2.12107 2.79693 -0.787078 0.102 0.874916 -0.874916
-0.218935 -1.49561 0.0019805 -2.31014 2.79126 -0.331361 0.102 0.874916 -0.874916
-0.23374 -1.43551 -0.0221976 -2.47934 2.78538 -0.838499 0.0882858 0.757281 -0.757281
-0.247896 -1.36711 -0.048188 -2.66922 2.77919 -0.382782 0.102 0.874916 -0.874916
