X Xd Y Yd Th Thd s Fn Ft
0 0 0 0 0 0 0 0 0
0.000582154 0.115709 0.000393791 0.0794594 0.0364574 7.29148 0.102 0.874916 0.874916
0.00188395 0.140369 0.00159639 0.159875 0.134466 12.1644 0.102 0.874916 0.25581
0.00262338 0.00277065 0.00349044 0.212839 0.259605 12.6201 0.102 0.874916 -0.874916
0.00191858 -0.145397 0.00582994 0.247568 0.389347 13.0758 0.102 0.874916 -0.874916
-0.000326772 -0.301977 0.00842099 0.262149 0.523691 13.5316 0.102 0.874916 -0.874916
-0.00373107 -0.373151 0.0109521 0.237302 0.651822 11.8239 0.044724 0.383625 -0.383625
-0.00832405 -0.538231 0.0132316 0.210453 0.773522 12.2796 0.102 0.874916 -0.874916
-0.0145876 -0.703544 0.0151379 0.163097 0.899824 12.7353 0.102 0.874916 -0.874916
-0.0218221 -0.732746 0.0174077 0.286982 1.02617 12.2796 0 0.874916 0.874916
-0.0294524 -0.78189 0.0209064 0.406008 1.14792 11.8239 0 0.874916 0.874916
-0.0376727 -0.849524 0.025574 0.518058 1.26506 11.3682 0 0.874916 0.874916
-0.046662 -0.934034 0.031331 0.621367 1.3776 10.9125 0 0.874916 0.874916
-0.056582 -1.0337 0.0380816 0.714517 1.48554 10.4567 0 0.874916 0.874916
-0.0675771 -1.14675 0.0457176 0.796425 1.58887 10.001 0 0.874916 0.874916
-0.0797139 -1.25549 0.0529515 0.632544 1.69216 10.4567 0.102 0.874916 -0.874916
-0.0930633 -1.39095 0.0596327 0.688685 1.7955 10.001 0 0.874916 0.874916
-0.107827 -1.53533 0.0668104 0.730678 1.89423 9.54532 0 0.874916 0.874916
-0.123334 -1.53533 0.073995 0.691638 1.99064 9.54532 0 0 -0
-0.139112 -1.58696 0.0800031 0.495287 2.08932 10.001 0.102 0.874916 -0.874916
-0.155332 -1.62246 0.0840048 0.294541 2.19261 10.4567 0.102 0.874916 -0.874916
-0.171825 -1.64072 0.0859635 0.0909605 2.3005 10.9125 0.102 0.874916 -0.874916
-0.188412 -1.64079 0.0858592 -0.113624 2.413 11.3682 0.102 0.874916 -0.874916
-0.204906 -1.62189 0.0836923 -0.317119 2.53009 11.8239 0.102 0.874916 -0.874916
-0.221112 -1.58355 0.0794851 -0.517186 2.65179 12.2796 0.102 0.874916 -0.874916
-0.236832 -1.52559 0.073285 -0.711268 2.7781 12.7353 0.102 0.874916 -0.874916
-0.25187 -1.44823 0.0651658 -0.896631 2.909 13.1911 0.102 0.874916 -0.874916
-0.266032 -1.35214 0.05523 -1.07042 3.04451 13.6468 0.102 0.874916 -0.874916
-0.279138 -1.23993 0.0436052 -1.2312 3.14589 6.3553 0 0.874916 -0.874916
-0.291065 -1.12002 0.0304008 -1.38449 3.17362 -0.93618 0 0.874916 -0.874916
-0.301774 -0.999662 0.0156541 -1.53732 3.16644 -0.480463 0.102 0.874916 -0.874916
-0.311272 -0.879859 -0.000639625 -1.69073 3.16387 -0.0247457 0.102 0.874916 -0.874916
-0.31956 -0.760089 -0.0184834 -1.84417 3.1659 0.430972 0.102 0.874916 -0.874916
