X Xd Y Yd Th Thd s Fn Ft
0 0 0 0 0 0 0 0 0
-0.00058581 -0.117206 0.000390184 0.0779923 0.00227859 0.455717 0.102 0.874916 -0.874916
-0.00233283 -0.229951 0.00154158 0.150629 0.00750941 0.581332 0.0977262 0.838257 -0.838257
-0.00407877 -0.115485 0.00346218 0.231285 0.0498382 7.87281 0.102 0.874916 0.874916
-0.00587352 -0.242616 0.00614219 0.298341 0.131632 8.32852 0.102 0.874916 -0.874916
-0.00828202 -0.236402 0.0095604 0.379443 0.239167 13.0118 0.102 0.874916 0.207256
-0.0102702 -0.159688 0.0139226 0.487069 0.368307 12.5561 0 0.874916 0.874916
-0.011579 -0.102145 0.0194167 0.60323 0.492844 12.1003 0 0.874916 0.874916
-0.0124035 -0.0639568 0.0261156 0.725257 0.612779 11.6446 0 0.874916 0.874916
-0.0129384 -0.0449386 0.0340659 0.850661 0.728111 11.1889 0 0.874916 0.874916
-0.0133751 -0.0445931 0.0432901 0.977168 0.838841 10.7332 0 0.874916 0.874916
-0.0138987 -0.0621689 0.0537889 1.10275 0.944967 10.2775 0 0.874916 0.874916
-0.0146855 -0.0967159 0.065544 1.22562 1.04649 9.82175 0 0.874916 0.874916
-0.0159015 -0.147138 0.0785202 1.34429 1.14341 9.36603 0 0.874916 0.874916
-0.0177013 -0.21224 0.0926685 1.45748 1.23573 8.91032 0 0.874916 0.874916
-0.0202268 -0.290769 0.107929 1.56421 1.32345 8.4546 0 0.874916 0.874916
-0.0231666 -0.29138 0.123537 1.52611 1.40882 8.45153 0 0.00588826 0.00588826
-0.0267167 -0.411476 0.138292 1.39281 1.4935 8.31468 0.0940458 0.806688 -0.806688
-0.031428 -0.524215 0.152779 1.47504 1.5752 7.85896 0 0.874916 0.874916
-0.0373004 -0.639057 0.167221 1.38242 1.65552 8.04765 0.0721166 0.874916 -0.36226
-0.0442715 -0.740539 0.180341 1.21254 1.73908 8.50337 0.102 0.874916 -0.874916
-0.0522107 -0.830428 0.191704 1.03445 1.82724 8.95908 0.102 0.874916 -0.874916
-0.0613247 -0.976918 0.202354 1.07259 1.91545 8.50337 0 0.874916 0.874916
-0.0715234 -1.04101 0.212233 0.880876 2.00361 8.95908 0.102 0.874916 -0.874916
-0.0823001 -1.09106 0.220149 0.684008 2.09638 9.4148 0.102 0.874916 -0.874916
-0.0935073 -1.12589 0.226056 0.483108 2.19374 9.87052 0.102 0.874916 -0.874916
-0.104986 -1.14446 0.22992 0.279552 2.29571 10.3262 0.102 0.874916 -0.874916
-0.116566 -1.1458 0.23172 0.0749646 2.40229 10.782 0.102 0.874916 -0.874916
-0.128087 -1.13313 0.23164 -0.0923655 2.50628 9.80162 0.0794241 0.681269 -0.681269
-0.139381 -1.10027 0.229697 -0.293671 2.60756 10.2573 0.102 0.874916 -0.874916
-0.150494 -1.10027 0.226536 -0.332711 2.71116 10.2573 0 0 0
-0.161292 -1.03473 0.222214 -0.523782 2.81704 10.7131 0.102 0.874916 -0.874916
-0.171349 -0.953172 0.216001 -0.706884 2.92752 11.1688 0.102 0.874916 -0.874916
-0.180742 -0.904058 0.20803 -0.872267 3.04165 11.4349 0.0807831 0.874916 -0.510935
-0.189327 -0.792827 0.198403 -1.03394 3.13886 7.77867 0.0478619 0.874916 -0.874916
-0.197133 -0.751546 0.187183 -1.18898 3.19251 2.79555 0 0.874916 -0.284019
-0.204493 -0.705347 0.174405 -1.3427 3.1956 -2.23449 0 0.874916 -0.296029
-0.211005 -0.583239 0.160091 -1.49365 3.17531 -1.77877 0.102 0.874916 -0.874916
-0.216294 -0.463166 0.144241 -1.64677 3.15962 -1.32306 0.102 0.874916 -0.874916
-0.220378 -0.344632 0.126837 -1.8015 3.14854 -0.86734 0.102 0.874916 -0.874916
-0.223271 -0.227121 0.107863 -1.95727 3.14205 -0.411623 0.102 0.874916 -0.874916
-0.225031 -0.120423 0.0873645 -2.10342 3.13689 -0.612438 0.0931034 0.798605 -0.798605
-0.225665 -0.00412881 0.0653355 -2.26039 3.13299 -0.156721 0.102 0.874916 -0.874916
-0.225126 0.111973 0.0417197 -2.41756 3.13368 0.298996 0.102 0.874916 -0.874916
-0.224585 -0.00598149 0.0165258 -2.57288 3.13442 -0.156721 0 0.874916 0.874916
